ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Terminer 5 donjons des Marcheurs du temps de la Légion,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Legion.",215,145457,100,214,0
Achever un défi de combat de mascottes,Rendez-vous à la boutique des mascottes à Dalaran ou bien allez voir Panik Heurtécrou à Boralus ou Radek Fonverrou à Dazar’alor pour commencer un défi.,216,145477,100,0,0
Féerie des artifices : utiliser /danser devant des fêtards,"Le {EventStartDate}, utilisez /danser devant un fêtard à Hurlevent, à Orgrimmar et à Baie-du-Butin.",217,145546,100,0,-4
Tuer des créatures sous l’effet du médaillon du défenseur brûlant,Tuez des créatures donnant de l’expérience sous l’effet du médaillon du défenseur brûlant sur les îles aux Dragons.,218,145550,100,0,0
Tuer des adversaires au donjon Craquécaille ou dans la citadelle d’Obsidienne,Tuez des créatures au donjon Craquécaille ou à la citadelle d’Obsidienne sur les rivages de l’Éveil.,219,145554,100,0,0
Mer des lumières : acheter de la gelée à méduse,"Le {EventStartDate}, achetez de la gelée à méduse à Max Mégaboum à Vashj’ir.",220,145559,120,0,-13
Mer des lumières : acheter un engin à propulsion submersible,"Le {EventStartDate}, achetez un engin à propulsion submersible à Max Mégaboum à Vashj’ir.",221,145563,130,0,-13
Mer des lumières : acheter un casque de plongée endommagé,"Le {EventStartDate}, achetez un casque de plongée endommagé à Max Mégaboum à Vashj’ir.",222,145565,150,0,-13
Utiliser /froid devant un personnage-joueur enflammé par des allumettes,Utilisez /froid devant un personnage-joueur enflammé par le jouet « Boîte d’allumettes ».,223,145567,50,0,0
Fête dansante de l’hôtel des ventes : utiliser /désapprouver devant un marchand ou une marchande en colère,"Le {EventStartDate}, utilisez l’emote /désaccord devant un marchand ou une marchande en colère en face d’un hôtel des ventes de Hurlevent ou d’Orgrimmar.",224,145569,100,0,-22
Ne faire plus qu’un avec le feu sur les îles aux Dragons,"Utilisez la boîte d’allumettes à Valdrakken, à Iskaara, au camp de base du Dracaret et à Maruukaï.",225,145571,100,0,0
Fête dansante de l’hôtel des ventes : avoir « Envie de danser »,"Le {EventStartDate}, recevez Envie de danser en vous faisant invoquer sur scène dans l’hôtel des ventes de Hurlevent ou d’Orgrimmar.",226,145586,100,0,-22
Fête du Feu du solstice d’été : voler une flamme,"Du {EventStartDate} au {EventEndDate}, accomplissez la quête Voler la flamme d’Orgrimmar ou Voler la flamme de Hurlevent.",227,145588,150,0,-2
Utiliser /acclame devant le comptoir,Utilisez /acclame devant les marchands et marchandes du comptoir et leurs articles.,228,145597,20,0,0
Utiliser /acclame devant le super-gang de Carapakhan,"Utilisez le jouet « Super-gang de Carapakhan », puis l’emote /acclame devant le super-gang de Carapakhan.",230,145600,20,0,0
Utiliser /acclame devant les Aspects dragons,Utilisez /acclame devant les Aspects dragons à Valdrakken.,231,145602,20,0,0
Utiliser les semelles de danse ignifuges,Utilisez les semelles de danse ignifuges à Valdrakken et à Terreau.,232,145606,50,0,-30
Utiliser /hourra devant les semelles de danse ignifuges,Utilisez l’emote /hourra devant un personnage-joueur de la faction adverse ayant l’effet Pieds de feu des semelles de danse ignifuges.,233,145613,100,0,-30
Accomplir les quêtes dans les camps de suffusion,Accomplissez les quêtes disponibles dans les camps de suffusion lors des assauts de Fyrakka.,234,145702,100,0,0
Acclamer les escargots,Utilisez /acclame devant des escargots de course à Phosphorogg.,235,145736,50,0,0
Utiliser la bringue rohart,Utilisez la bringue rohart à Valdrakken et à Terreau.,236,145723,50,0,0
Utiliser les sables traînants,"Utilisez les sables traînants à Valdrakken, Morqut et Terreau.",237,145741,50,0,-40
Utiliser /danser devant les sables traînants,Utilisez l’emote /danser devant un personnage-joueur de la faction adverse ayant l’effet des sables traînants.,238,145745,100,0,-40
Tirer des fusées d’artifice dans les capitales,Utilisez des fusées d’artifice d’ingénierie à Valdrakken et Hurlevent ou Orgrimmar.,239,145765,50,0,-50
Ouvrir des coffres au trésor dans les grottes flairanes,Trouvez des coffres au trésor et emparez-vous de leur contenu en explorant la grotte de Zaralek avec votre partenaire flairan.,240,145770,200,0,0
Tirer des fusées d’artifice dans les donjons de Dragonflight,Utilisez des fusées d’artifice d’ingénierie dans les donjons de Dragonflight.,241,145788,50,0,-50
Tirer des fusées d’artifice dans les raids de Dragonflight,Utilisez des fusées d’artifice d’ingénierie dans les raids de Dragonflight.,242,145790,50,0,-50
"Utiliser le jouet « Danse, Sombrelune, danse »","Utilisez le jouet « Danse, Sombrelune, danse » à Terreau.",243,145792,50,0,0
Utiliser le service à thé de Dragon,"Utilisez le service à thé de Dragon à Valdrakken, à Iskaara, à Morqut et au trône d’Obsidienne.",244,145794,50,0,0
Utiliser le jouet « D.I.S.C.O. »,"Écoutez de la musique en utilisant le jouet « D.I.S.C.O. » à Valdrakken et soit à Hurlevent, soit à Orgrimmar.",245,145801,50,0,0
Foire de Sombrelune : utiliser /acclame devant les groupes,"Du 1er au 7 juin, utilisez l’emote /acclame devant les groupes sur l’île de la foire de Sombrelune.",246,145810,75,0,0
Obtenir un débordement élémentaire,Obtenez des débordements élémentaires sur les créatures touchées par les tempêtes primalistes.,247,145813,100,0,0
Récupérer des creusets de suffusion des assauts de Fyrakka dans les camps de suffusion,Récupérez des creusets de suffusion des assauts de Fyrakka dans les camps de suffusion sur les îles aux Dragons.,248,145855,100,0,0
Découvrir les pierres anciennes de la grotte de Zaralek,,249,145857,100,0,0
Récupérer des pièces des Titans de Des chercheurs sous le feu,Récupérez des pièces des Titans de Des chercheurs sous le feu pendant Chaos de quarantaine.,250,145862,100,0,0
/renifler avec Myrrit,Utilisez l’emote /renifler devant Myrrit en faisant de la spéléo pour trouver un trésor dans la grotte de Zaralek.,251,145976,50,0,0
Repousser les fans enthousiastes à la course d’escargots,Repoussez les fans enthousiastes qui perturbent une course d’escargots à Phosphorogg.,252,145980,50,0,0
Tuer des créatures de Des chercheurs sous le feu,Tuez des créatures de Des chercheurs sous le feu aux ruines de Drekazera dans la grotte de Zaralek.,253,145988,150,0,0
Vaincre les gobelins au trésor,"Du {EventStartDate} au {EventEndDate}, terrassez des gobelins au trésor à Hurlevent, Orgrimmar ou sur les îles aux Dragons.",254,146252,250,0,0
Améliorer votre réputation auprès des Flairans de Terreau,,255,146080,100,0,0
Fête du Feu du solstice d’été : utilisez /incliner devant un brûletin,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /incliner devant un brûletin d’été ou un brûletin de la fête.",256,146088,50,0,0
Gagner 1 combat de mascottes en JcJ,,258,146502,50,0,0
Gagner 5 combats de mascottes en JcJ,,259,146504,100,258,0
Attraper une mascotte de combat inhabituelle,Attrapez une mascotte de combat inhabituelle dans la grotte de Zaralek.,260,146506,100,0,0
Gagner des duels sur les îles aux Dragons,"Gagnez un duel contre un autre personnage-joueur à Valdrakken, Maruukaï et Terreau.",261,146508,100,0,0
Aider Sournois à gagner la course d’escargots,Des membres de la Horde aident l’escargot Sournois dans les courses à Phosphorogg dans la grotte de Zaralek.,262,146515,100,0,0
Aider Timide à gagner la course d’escargots,Des membres de l’Alliance aident l’escargot Timide dans les courses à Phosphorogg dans la grotte de Zaralek.,263,146539,100,0,0
Aider Flambos à gagner la course d’escargots,Aidez l’escargot Flambos dans les courses à Phosphorogg dans la grotte de Zaralek.,264,146541,100,0,0
Terminer 1 course draconique sur les îles aux Dragons,Parlez à un chronométreur de bronze près d’un lieu de course actif sur les îles aux Dragons.,265,146543,100,0,0
Épreuve du style : gagner 20 marques de l’épreuve du style,"Du {EventStartDate} au {EventEndDate}, gagnez des marques de l’épreuve du style en participant à cette épreuve.",266,146545,25,0,0
Épreuve du style : gagner 300 marques de l’épreuve du style,"Du {EventStartDate} au {EventEndDate}, gagnez des marques de l’épreuve du style en participant à cette épreuve.",267,146547,200,61,0
Épreuve du style : accomplir 2 quêtes « Donnez tout »,"Du {EventStartDate} au {EventEndDate}, terminez des quêtes « Donnez tout » sur les îles aux Dragons ou en Khaz Algar.",268,146549,25,0,0
Épreuve du style : accomplir 10 quêtes « Donnez tout »,"Du {EventStartDate} au {EventEndDate}, terminez des quêtes « Donnez tout » sur les îles aux Dragons ou en Khaz Algar.",269,146551,100,268,0
Épreuve du style : terminer à la première place,"Du {EventStartDate} au {EventEndDate}, terminez à la première place d’une compétition de l’épreuve du style.",270,146553,100,0,0
Épreuve du style : utiliser /admiration devant une tenue gagnante exposée,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /admiration devant une tenue gagnante exposée à Hurlevent ou Orgrimmar.",271,146559,25,0,0
Chemises à gogo : obtenir 1 chemise gratuite,"Le {EventStartDate}, obtenez des chemises gratuites à Hurlevent ou Orgrimmar.",272,146561,50,0,0
Chemises à gogo : obtenir 7 chemises gratuites,"Le {EventStartDate}, obtenez des chemises gratuites à Hurlevent ou Orgrimmar.",273,146563,70,272,0
Chemises à gogo : /frime devant un personnage-joueur de la faction adverse en portant une chemise gratuite,"Le {EventStartDate}, utilisez l’emote /frime devant un personnage-joueur de la faction adverse tout en portant une chemise gratuite.",274,146565,80,0,0
Foire de Sombrelune : gagner un bijou de combattant de la fosse,"Du 1er au 7 décembre, gagnez un bijou de combattant de la fosse pendant le combat à mort sur l’île de la foire de Sombrelune.",275,146567,200,0,0
Foire de Sombrelune : participer au concert des Sangliers noirs,"Du 1er au 07 septembre, participez au concert des Sangliers noirs sur l’île de la foire de Sombrelune.",276,146767,150,0,0
Foire de Sombrelune : terminer 1 course de Sombrelune,"Du 6 au 12 octobre, terminez des courses sur la promenade de Sombrelune de l’île de la foire de Sombrelune.",277,146769,50,0,0
Foire de Sombrelune : terminer 4 courses de Sombrelune,"Du 6 au 12 octobre, terminez des courses sur la promenade de Sombrelune de l’île de la foire de Sombrelune.",278,146774,100,277,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Burning Crusade,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Burning Crusade.",279,146779,25,0,0
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Burning Crusade,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Burning Crusade.",280,146787,100,279,0
Marcheurs du temps : vaincre des dompteurs de mascottes d’Outreterre,"Du {EventStartDate} au {EventEndDate}, terrassez 3 des maîtres ou maîtresses dompteuses d’Outreterre ci-dessous :",281,146797,100,0,0
Marcheurs du temps : aller pêcher en Outreterre,"Du {EventStartDate} au {EventEndDate}, repêchez des objets en Outreterre.",282,146803,100,0,0
Terminer la suite de quêtes de la nourricerie « Petites écailles »,Parlez à Jyhanna à la nourricerie « Petites écailles » à Valdrakken.,283,146806,250,0,0
Démoniste : achever Prenez-en de la gangrène,"Comme démoniste, achevez les quêtes listées ci-dessous :",284,146821,150,0,0
Être exalté auprès des Clairvoyants ou de l’Aldor,Soyez exalté auprès des Clairvoyants ou de l’Aldor à Shattrath.,285,146834,100,0,0
Terminer 1 quête journalière de la nourricerie « Petites écailles »,Terminez des quêtes journalières de la nourricerie « Petites écailles » à Valdrakken.,286,146921,100,0,0
Terminer 5 quêtes journalières de la nourricerie « Petites écailles »,Terminez des quêtes journalières de la nourricerie « Petites écailles » à Valdrakken.,287,146937,100,286,0
Récupérer des pierres de Vol,,288,147005,100,0,0
Créer des écus d’ombreflamme,Récupérez des fragments d’écus d’ombreflamme et créez n’importe quel type d’écu d’ombreflamme.,289,147009,150,0,0
Comptoir test,Comptoir test.,290,147073,1000,0,0
Coupe de Kalimdor : terminer 5 courses draconiques,"Du {EventStartDate} au {EventEndDate}, parlez à un chronométreur de bronze de Kalimdor.",291,147096,100,0,0
Coupe de Kalimdor : terminer 10 courses draconiques,"Du {EventStartDate} au {EventEndDate}, parlez à un chronométreur de bronze de Kalimdor.",292,147098,150,291,0
Coupe de Kalimdor : terminer 20 courses draconiques,"Du {EventStartDate} au {EventEndDate}, parlez à un chronométreur de bronze de Kalimdor.",293,147100,200,292,0
Coupe de Kalimdor : obtenir l’apparence de casque de pilote de drake,"Du {EventStartDate} au {EventEndDate}, achetez le casque de pilote de drake à Maztha à Valdrakken.",294,147102,50,0,0
Coupe de Kalimdor : /salut au seigneur Andestrasz en équipement de pilote de drake,"Du {EventStartDate} au {EventEndDate}, faites un /salut au seigneur Andestrasz à Valdrakken en équipement de pilote de drake.",295,147104,20,0,0
Coupe de Kalimdor : demander son chemin à un assistant chronométreur de bronze,"Du {EventStartDate} au {EventEndDate}, parlez à un assistant chronométreur de bronze de Kalimdor pour obtenir l’emplacement d’une course.",296,147106,20,0,0
Évocateur : terminer Augmentation d’un dragon,"En tant qu’évocateur Augmentation, achever les quêtes listées ci-dessous :",297,147108,100,0,0
Achever 2 quêtes journalières des marges des Éons,Achevez les quêtes journalières des marges des Éons en Thaldraszus.,298,147197,100,0,0
Achever 5 quêtes journalières des marges des Éons,Achevez les quêtes journalières des marges des Éons en Thaldraszus.,299,147204,100,298,0
Terminer 1 faille temporelle,"Terminez une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",300,147575,50,0,0
Terminer 5 failles temporelles,"Terminez une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",301,147577,150,300,0
Vaincre Azmerloth,"Terrassez Azmerloth pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",302,147579,100,0,0
/hésiter devant Soridormi,"Utilisez l’emote /hésiter devant Soridormi au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",303,147581,50,0,0
Obtenir la boîte de réalité effondrée,"Obtenez la boîte de réalité effondrée dans des failles temporelles au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",304,147583,50,0,0
Fête des Brasseurs : gagner 100 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",305,147728,100,0,0
Fête des Brasseurs : gagner 300 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",306,147730,100,305,0
Fête des Brasseurs : gagner 600 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",307,147732,200,306,0
Vaincre Arthas,"Terrassez Arthas pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",308,147734,100,0,0
Vaincre Illidan,"Terrassez Illidan pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",309,147736,100,0,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Wrath,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Wrath of the Lich King.",310,147759,25,0,0
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Wrath,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Wrath of the Lich King.",311,147770,100,310,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Cataclysm,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Cataclysm.",312,147780,25,0,0
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Cataclysm,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Cataclysm.",313,147788,100,312,0
Fête des Brasseurs : tuer Coren Navrebière,"Du {EventStartDate} au {EventEndDate}, tuez Coren Navrebière.",314,147798,150,0,0
Jour des pirates : devenir pirate pour la journée,"Du {EventStartDate} au {EventEndDate}, parlez au capitaine de l’effroi DeMeza à Baie-du-Butin et devenez membre de son équipage.",315,147800,80,0,0
Jour des pirates : il va vous falloir un plus gros bateau,"Du {EventStartDate} au {EventEndDate}, parlez au capitaine de l’effroi DeMeza à Baie-du-Butin et achevez la quête Il va vous falloir un plus gros bateau.",316,147802,80,0,-40
Jour des pirates : vaincre Harlan Sweete avec Petey,"Du {EventStartDate} au {EventEndDate}, parlez au capitaine de l’effroi DeMeza à Baie-du-Butin puis vainquez Harlan Sweete avec Petey sur l’épaule.",317,147804,80,0,0
Fête des moissons : en l’honneur d’un héros,"Du {EventStartDate} au {EventEndDate}, parlez à Javnir Nashak devant Orgrimmar ou à Wagner Frappemartel devant Forgefer et achevez la quête En l’honneur d’un héros.",318,147806,200,0,0
Fête des moissons : aller s’/incliner devant un ancêtre ou héros honoré,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /incliner devant une ancêtre ou un ancêtre honoré aux abords d’Orgrimmar ou bien une héroïne ou un héros honoré aux abords de Forgefer.",319,147809,100,0,0
Secrets d’Azeroth : 1 secret découvert,"Du {EventStartDate} au {EventEndDate}, accomplissez une quête des Secrets d’Azeroth ou découvrez un secret lié.",320,147811,50,0,0
Réprouvé : accomplir la suite de quêtes de l’armure ancestrale,"En tant que Réprouvé, accomplissez les quêtes d’armure ancestrale suivantes :",321,147832,100,0,0
Marcheurs du temps : vaincre des dompteurs de mascottes du Norfendre,"Du {EventStartDate} au {EventEndDate}, terrassez 3 des maîtres ou maîtresses dompteuses du Norfendre ci-dessous :",322,147839,100,0,0
Marcheurs du temps : vaincre des dompteurs de mascottes de Cataclysm,"Du {EventStartDate} au {EventEndDate}, terrassez 3 des maîtres ou maîtresses dompteuses de Kalimdor et des royaumes de l’Est ci-dessous :",323,147845,100,0,0
Secrets d’Azeroth : 3 secrets découverts,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes des Secrets d’Azeroth ou découvrez des secrets liés.",324,147853,100,320,0
Secrets d’Azeroth : 7 secrets découverts,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes des Secrets d’Azeroth ou découvrez des secrets liés.",325,147856,150,324,0
Terminer une course de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,326,147859,25,0,0
Terminer 5 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,327,147861,50,326,0
Terminer 10 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,328,147863,50,327,0
Terminer 20 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,329,147865,100,328,0
Terminer 3 rêves éveillés,Terminez des évènements du Rêve éveillé dans les zones de poussée onirique sur les îles aux Dragons.,330,147867,50,0,0
Terminer 15 rêves éveillés,Terminez des évènements du Rêve éveillé dans les zones de poussée onirique sur les îles aux Dragons.,331,147869,100,330,0
Vaincre 3 créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,332,147871,50,0,0
Vaincre 15 créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,333,147873,100,332,0
Collectez 100 coalescences de la poussée onirique,Collectez de la coalescence de la poussée onirique grâce aux activités dans les zones de poussée onirique sur les Îles aux Dragons.,334,147875,100,0,0
Terminer la suite de quêtes Réconciliation,Parlez avec la squammandante Ardenthal à Valdrakken pour commencer la quête Une aile unique.,335,147877,100,0,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Mists of Pandaria,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Mists of Pandaria.",336,147879,25,0,0
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Mists of Pandaria,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Mists of Pandaria.",337,145198,100,336,0
Collecter 250 coalescences de la poussée onirique,Collectez de la coalescence de la poussée onirique grâce aux activités dans les zones de poussée onirique sur les Îles aux Dragons.,339,149014,150,334,0
Vaincre des créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,340,147886,100,0,0
Foire de Sombrelune : terminer « Il est temps de cogner »,"Du 4 au 10 mai, accomplissez la quête « Il est temps de cogner » sur l’île de la foire de Sombrelune.",341,147895,50,0,0
Foire de Sombrelune : faire un tour,"Du 2 au 8 juin, faites un tour de manège ou de montagnes russes sur l’île de la foire de Sombrelune.",342,147897,50,0,0
/danser avec un client ou une cliente du Trésor du dragon,"Utilisez l’emote /danser avec un participant ou une participante à la fête dansante du Trésor du dragon, à Valdrakken.",343,147900,50,0,0
RdR : terminer un raid avec votre chapeau de fête rose,Terminez un scénario de recherche de raid en portant le chapeau de fête rose.,344,147905,50,0,0
Fête des Brasseurs : terminer 2 quêtes de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, terminez des quêtes de la fête des Brasseurs dans le monde.",345,147937,50,0,-50
Fête des Brasseurs : terminer 5 quêtes de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, terminez des quêtes de la fête des Brasseurs dans le monde.",346,147939,150,345,-50
Gagner 1 combat de mascottes en JcJ avec des mascottes mortes-vivantes,Gagnez 1 combat de mascottes en JcJ avec au moins 2 mascottes mortes-vivantes.,347,148003,50,0,0
Sanssaint : piochez dans les seaux à bonbons en mode Guerre,"Du {EventStartDate} au {EventEndDate}, prenez des poignées de sucreries dans les seaux à bonbons du monde en mode Guerre.",348,148005,50,0,-60
Occupez-vous de votre ferme au Chant du Soleil,Labourez la terre de la ferme Chant du Soleil dans la vallée des Quatre vents.,350,148009,50,0,-40
Obtenir l’or dans 4 courses de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,351,148012,50,0,0
Sanssaint : piocher dans les seaux de bonbons des îles aux Dragons,"Du {EventStartDate} au {EventEndDate}, prenez des poignées de sucreries dans les seaux à bonbons des îles aux Dragons.",353,148016,50,0,-50
Sanssaint : piocher dans les seaux de bonbons de Pandarie,"Du {EventStartDate} au {EventEndDate}, prenez des poignées de sucreries dans les seaux à bonbons de Pandarie.",354,148018,50,0,-50
Sanssaint : terminer 5 quêtes journalières de la Sanssaint,"Du {EventStartDate} au {EventEndDate}, rendez-vous à Hurlevent ou Fossoyeuse pour achever des quêtes journalières de la Sanssaint.",355,148020,100,0,-60
Sanssaint : terminer 15 quêtes journalières de la Sanssaint,"Du {EventStartDate} au {EventEndDate}, rendez-vous à Hurlevent ou Fossoyeuse pour achever des quêtes journalières de la Sanssaint.",356,148022,150,355,-60
Sanssaint : vaincre sans relâche le Cavalier sans tête,"Du {EventStartDate} au {EventEndDate}, vainquez sans relâche le Cavalier sans tête.",357,148026,100,0,-60
Sanssaint : vaincre le Cavalier sans tête avec les 4 malédictions des maccarbres.,"Du {EventStartDate} au {EventEndDate}, vainquez le Cavalier sans tête après avoir accepté les 4 malédictions des maccarbres.",358,148028,100,0,-60
Sanssaint : pêcher des pommes avec un masque de la Sanssaint,"Du {EventStartDate} au {EventEndDate}, pêchez des pommes avec un masque de la Sanssaint.",359,148042,50,0,-60
Foire de Sombrelune : parler avec un esprit sans repos,"Du 2 au 8 juin, parlez à un fantôme sur l’île de la foire de Sombrelune.",360,148056,50,0,0
Grand prix de Gnomeregan : participer au Grand prix de Gnomeregan,"Le {EventStartDate}, participez à la course de la Nouvelle-Brikabrok en Dun Morogh.",361,148058,100,0,-30
Fête des Brasseurs : participer à un gueulethon,"Du {EventStartDate} au {EventEndDate}, participez à une compétition de gueulethon de la fête des Brasseurs près de Forgefer ou Orgrimmar.",362,148060,50,0,-20
/glousser devant un personnage-joueur réprouvé,Utilisez l’emote /glousser devant un personnage-joueur réprouvé.,363,148065,50,0,0
Terminer des expéditions de vol à dos de Dragon dans les confins Interdits,Parlez à un chronométreur de bronze sur les îles aux Dragons.,364,148098,100,0,0
Terminer des courses de vol à dos de Dragon avancées sur les îles aux Dragons,"Terminez des courses de vol à dos de Dragon avancées sur les rivages de l’Éveil, dans les plaines d’Ohn’ahra, dans la travée d’Azur et en Thaldraszus.",365,148100,100,0,0
Foire de Sombrelune : porter une tête de poisson dans les donjons,"Du 1er au 7 septembre, utilisez l’outil de recherche de donjon pour terminer un donjon en portant une tête coupée d’écaille-cramoisie ou d’azurette pêchée sur l’île de la foire de Sombrelune.",366,148102,100,0,-30
Grand Prix de Gnomeregan : terminer le Grand Prix de Gnomeregan avec un ou une Gnome de niveau 10 ou moins portant une chemise rose,"Le {EventStartDate}, participez à la course de la Nouvelle-Brikabrok en Dun Morogh avec un Gnome ou Méchagnome de niveau 1 à 10 en portant une chemise rose en tisse-mage.",367,148104,150,0,-30
"Récolter 50 herbes, échantillons de minerai ou peaux sur les îles aux Dragons",,368,148528,50,0,0
"Récolter 250 herbes, échantillons de minerai ou peaux sur les îles aux Dragons",,369,148743,100,368,0
Terminer 2 des expéditions de vol à dos de Dragon suivantes,,370,148532,100,0,0
Dépenser 100 points de vigueur en vol à dos de Dragon,,371,148542,50,0,0
Dépenser 1 000 points de vigueur en vol à dos de Dragon,,372,148546,100,371,0
Foire de Sombrelune : terminer Il tire et… il marque,"Du 1er au 7 décembre, accomplissez la quête « Il tire et… il marque » sur l’île de la foire de Sombrelune.",373,148550,50,0,0
Achever une quête Étincelles de vie sur les îles aux Dragons,Achevez une quête Étincelles de vie sur les îles aux Dragons.,375,148554,100,0,0
Gagner un champ de bataille sous le niveau 70,,376,148556,100,0,0
Gagner un combat de mascottes en JcJ avec une dinde,Gagnez un combat de mascottes en JcJ avec une dinde dans votre équipe.,377,148558,100,0,0
Donner une friandise à votre mascotte,"Nourrissez une mascotte de combat avec une friandise pour familier, du Ragoutoutou ou une friandise pour familier inférieure.",378,148560,50,0,0
Semaine de bonus des expéditions : accomplir des expéditions en groupe,"Du {EventStartDate} au {EventEndDate}, accomplissez des expéditions en groupe.",379,148564,100,0,0
Semaine de bonus des expéditions : gagner un champ de bataille épique,"Du {EventStartDate} au {EventEndDate}, gagnez un champ de bataille épique.",380,148566,100,0,0
Semaine de bonus des donjons : terminer des donjons héroïques avec des joueurs aléatoires,"Du {EventStartDate} au {EventEndDate}, utilisez l’outil Donjons pour terminer des donjons héroïques avec des joueurs aléatoires.",381,148568,150,0,0
Emmener sa guilde en donjon,Utilisez l’outil de recherche de donjon pour terminer des donjons en groupe de guilde.,383,148572,150,0,0
Accomplir des quêtes en groupe,,384,148574,100,0,0
Gagner toutes les améliorations suivantes à la fois,,385,148576,50,0,0
Monter sur la monture d’un autre personnage,,386,148582,50,0,0
Jour des Morts : vaincre un belligérant,"Du {EventStartDate} au {EventEndDate}, achetez un costume de belligérant à Chapman et vainquez un autre personnage-joueur également en tenue de belligérant.",387,148584,100,0,-10
Jour des Morts : achever la quête Les morts reconnaissants,"Du {EventStartDate} au {EventEndDate}, terminez la quête Les morts reconnaissants, que vous trouverez dans la capitale de votre race.",388,148586,100,0,-10
Festival des séléniens : terminer Observation des séléniens,"Le {EventStartDate}, terminez la quête Observation des séléniens à Reflet-de-Lune en Kalimdor.",389,148588,150,0,-40
Anniversaire : participer à Vengeance de Korrak,"Du {EventStartDate} au {EventEndDate}, participez au champ de bataille Vengeance de Korrak.",390,148590,100,0,-60
Anniversaire de WoW : tuer Marche-funeste,"Du {EventStartDate} au {EventEndDate}, tuez Marche-funeste à Tanaris.",391,148592,100,0,-60
Anniversaire : /acclamer Leeroy Jenkins,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /acclamer devant Leeroy Jenkins à la foire de Tanaris.",392,148594,10,0,-60
Anniversaire : achever des quêtes en groupe en-dessous du niveau 20,"Du {EventStartDate} au {EventEndDate}, achevez 5 quêtes en groupe en-dessous du niveau 20.",393,148596,50,0,0
