ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Field_10_1_0_48480_005,Field_10_1_0_48776_006
Fête du Feu du solstice d’été : voler une flamme,"Du 1er au 4 juillet, accomplissez la quête « Voler la flamme d’Orgrimmar » ou « Voler la flamme de Hurlevent ».",227,145588,150,0,-2
Utiliser /acclame devant le comptoir,Utilisez /acclame devant les marchands et marchandes du comptoir et leurs articles.,228,145597,20,0,0
Utiliser /acclame devant le super-gang de Carapakhan,"Utilisez le jouet « Super-gang de Carapakhan », puis l’emote /acclame devant le super-gang de Carapakhan.",230,145600,20,0,0
Utiliser /acclame devant les Aspects dragons,Utilisez /acclame devant les Aspects dragons à Valdrakken.,231,145602,20,0,0
Utiliser les semelles de danse ignifuges,Utilisez les semelles de danse ignifuges à Valdrakken et à Terreau.,232,145606,50,0,-30
Utiliser /hourra devant les semelles de danse ignifuges,Utilisez l’emote /hourra devant un personnage-joueur de la faction adverse ayant l’effet Pieds de feu des semelles de danse ignifuges.,233,145613,100,0,-30
Accomplir les quêtes dans les camps de suffusion,Accomplissez les quêtes disponibles dans les camps de suffusion lors des assauts de Fyrakka.,234,145702,100,0,0
Acclamer les escargots,Utilisez /acclame devant des escargots de course à Phosphorogg.,235,145736,50,0,0
Utiliser la bringue rohart,Utilisez la bringue rohart à Valdrakken et à Terreau.,236,145723,50,0,0
Utiliser les sables traînants,"Utilisez les sables traînants à Valdrakken, Morqut et Terreau.",237,145741,50,0,-40
Utiliser /danser devant les sables traînants,Utilisez l’emote /danser devant un personnage-joueur de la faction adverse ayant l’effet des sables traînants.,238,145745,100,0,-40
Tirer des fusées d’artifice dans les capitales,Utilisez des fusées d’artifice d’ingénierie à Valdrakken et Hurlevent ou Orgrimmar.,239,145765,50,0,-50
Ouvrir des coffres au trésor dans les grottes flairanes,Trouvez des coffres au trésor et emparez-vous de leur contenu en explorant la grotte de Zaralek avec votre partenaire flairan.,240,145770,200,0,0
Tirer des fusées d’artifice dans les donjons de Dragonflight,Utilisez des fusées d’artifice d’ingénierie dans les donjons de Dragonflight.,241,145788,50,0,-50
Tirer des fusées d’artifice dans les raids de Dragonflight,Utilisez des fusées d’artifice d’ingénierie dans les raids de Dragonflight.,242,145790,50,0,-50
"Utiliser le jouet « Danse, Sombrelune, danse »","Utilisez le jouet « Danse, Sombrelune, danse » à Terreau.",243,145792,50,0,0
Utiliser le service à thé de Dragon,"Utilisez le service à thé de Dragon à Valdrakken, à Iskaara, à Morqut et au trône d’Obsidienne.",244,145794,50,0,0
Utiliser le jouet « D.I.S.C.O. »,"Écoutez de la musique en utilisant le jouet « D.I.S.C.O. » à Valdrakken et soit à Hurlevent, soit à Orgrimmar.",245,145801,50,0,0
Foire de Sombrelune : utiliser /acclame devant les groupes,"Du 1er au 8 juillet, utilisez l’emote /acclame devant les groupes sur l’île de la foire de Sombrelune.",246,145810,50,0,0
Obtenir un débordement élémentaire,Obtenez des débordements élémentaires sur les créatures touchées par les tempêtes primalistes.,247,145813,100,0,0
Récupérer des creusets de suffusion des assauts de Fyrakka dans les camps de suffusion,Récupérez des creusets de suffusion des assauts de Fyrakka dans les camps de suffusion sur les îles aux Dragons.,248,145855,100,0,0
Découvrir les pierres anciennes de la grotte de Zaralek,,249,145857,100,0,0
Récupérer des pièces des Titans de Des chercheurs sous le feu,Récupérez des pièces des Titans de Des chercheurs sous le feu pendant Chaos de quarantaine.,250,145862,100,0,0
/renifler avec Myrrit,Utilisez l’emote /renifler devant Myrrit en faisant de la spéléo pour trouver un trésor dans la grotte de Zaralek.,251,145976,50,0,0
Repousser les fans enthousiastes à la course d’escargots,Repoussez les fans enthousiastes qui perturbent une course d’escargots à Phosphorogg.,252,145980,50,0,0
Tuer des créatures de Des chercheurs sous le feu,Tuez des créatures de Des chercheurs sous le feu aux ruines de Drekazera dans la grotte de Zaralek.,253,145988,150,0,0
Vaincre les gobelins au trésor,"Du 1 au 15 juin, terrassez des gobelins au trésor à Hurlevent, Orgrimmar ou sur les îles aux Dragons.",254,146252,250,0,0
Améliorer votre réputation auprès des Flairans de Terreau,,255,146080,100,0,0
Fête du Feu du solstice d’été : utilisez /incliner devant un brûletin,"Du 21 au 30 juin, utilisez l’emote /incliner devant un brûletin d’été ou un brûletin de la fête.",256,146088,50,0,0
Gagner 1 combat de mascottes en JcJ,,258,146502,50,0,0
Gagner 5 combats de mascottes en JcJ,,259,146504,100,258,0
Attraper une mascotte de combat inhabituelle,Attrapez une mascotte de combat inhabituelle dans la grotte de Zaralek.,260,146506,100,0,0
Gagner des duels sur les îles aux Dragons,"Gagnez un duel contre un autre personnage-joueur à Valdrakken, Maruukaï et Terreau.",261,146508,100,0,0
Aider Sournois à gagner la course d’escargots,Des membres de la Horde aident l’escargot Sournois dans les courses à Phosphorogg dans la grotte de Zaralek.,262,146515,100,0,0
Aider Timide à gagner la course d’escargots,Des membres de l’Alliance aident l’escargot Timide dans les courses à Phosphorogg dans la grotte de Zaralek.,263,146539,100,0,0
Aider Flambos à gagner la course d’escargots,Aidez l’escargot Flambos dans les courses à Phosphorogg dans la grotte de Zaralek.,264,146541,100,0,0
Terminer 1 course draconique sur les îles aux Dragons,Parlez à un chronométreur de bronze près d’un lieu de course actif sur les îles aux Dragons.,265,146543,100,0,0
Épreuve du style : gagner 20 marques de l’épreuve du style,"Du 1er au 7 août, gagnez des marques de l’épreuve du style en participant à cette épreuve.",266,146545,20,0,0
Épreuve du style : gagner 300 marques de l’épreuve du style,"Du 1er au 7 août, gagnez des marques de l’épreuve du style en participant à cette épreuve.",267,146547,200,61,0
Épreuve du style : accomplir 2 quêtes « Au boulot »,"Du 1er au 7 août, accomplissez les quêtes Au boulot sur les îles aux Dragons.",268,146549,20,0,0
Épreuve du style : accomplir 10 quêtes « Au boulot »,"Du 1er au 7 août, accomplissez les quêtes Au boulot sur les îles aux Dragons.",269,146551,180,268,0
Épreuve du style : terminer à la première place,"Du 1er au 7 août, terminez à la première place d’une compétition de l’épreuve du style.",270,146553,150,0,0
Épreuve du style : utiliser /admiration devant une tenue gagnante exposée,"Du 1er au 7 août, utilisez l’emote /admiration devant une tenue gagnante exposée à Hurlevent ou Orgrimmar.",271,146559,20,0,0
Chemises à gogo : obtenir 1 chemise gratuite,"Le 16 août, obtenez des chemises gratuites à Hurlevent ou Orgrimmar.",272,146561,50,0,0
Chemises à gogo : obtenir 7 chemises gratuites,"Le 16 août, obtenez des chemises gratuites à Hurlevent ou Orgrimmar.",273,146563,70,272,0
Chemises à gogo : /frime devant un personnage-joueur de la faction adverse en portant une chemise gratuite,"Le 16 août, utilisez l’emote /frime devant un personnage-joueur de la faction adverse tout en portant une chemise gratuite.",274,146565,80,0,0
Foire de Sombrelune : gagner un bijou de combattant de la fosse,"Du 6 au 12 août, gagnez un bijou de combattant de la fosse pendant le combat à mort sur l’île de la foire de Sombrelune.",275,146567,200,0,0
Foire de Sombrelune : participer au concert des Sangliers noirs,"Du 6 au 12 août, participez au concert des Sangliers noirs sur l’île de la foire de Sombrelune.",276,146767,150,0,0
Foire de Sombrelune : terminer 1 course de Sombrelune,"Du 6 au 12 août, terminez des courses sur la promenade de Sombrelune de l’île de la foire de Sombrelune.",277,146769,50,0,0
Foire de Sombrelune : terminer 4 courses de Sombrelune,"Du 6 au 12 août, terminez des courses sur la promenade de Sombrelune de l’île de la foire de Sombrelune.",278,146774,100,277,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Burning Crusade,"Du 15 au 22 août, terminez un donjon des Marcheurs du temps de Burning Crusade.",279,146779,25,0,0
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Burning Crusade,"Du 15 au 22 août, terminez des donjons des Marcheurs du temps de Burning Crusade.",280,146787,100,279,0
Vaincre des dompteurs de mascottes d’Outreterre,,281,146797,150,0,0
Pêcher des objets en Outreterre,,282,146803,100,0,0
Terminer la suite de quêtes de la nourricerie « Petites écailles »,Parlez à Jyhanna à la nourricerie « Petites écailles » à Valdrakken.,283,146806,250,0,0
Démoniste : achever Prenez-en de la gangrène,"Comme démoniste, achevez les quêtes listées ci-dessous :",284,146821,150,0,0
Être exalté auprès des Clairvoyants ou de l’Aldor,Soyez exalté auprès des Clairvoyants ou de l’Aldor à Shattrath.,285,146834,100,0,0
Terminer 1 quête journalière de la nourricerie « Petites écailles »,Terminez des quêtes journalières de la nourricerie « Petites écailles » à Valdrakken.,286,146921,100,0,0
Terminer 5 quêtes journalières de la nourricerie « Petites écailles »,Terminez des quêtes journalières de la nourricerie « Petites écailles » à Valdrakken.,287,146937,100,286,0
Récupérer des pierres de Vol,,288,147005,100,0,0
Créer des écus d’ombreflamme,Récupérez des fragments d’écus d’ombreflamme et créez n’importe quel type d’écu d’ombreflamme.,289,147009,150,0,0
Comptoir test,Comptoir test.,290,147073,1000,0,0
Coupe de Kalimdor : terminer 5 courses draconiques,"Du 15 au 29 août, parlez à un chronométreur de bronze de Kalimdor.",291,147096,100,0,0
Coupe de Kalimdor : terminer 10 courses draconiques,"Du 15 au 29 août, parlez à un chronométreur de bronze de Kalimdor.",292,147098,150,291,0
Coupe de Kalimdor : terminer 20 courses draconiques,"Du 15 au 29 août, parlez à un chronométreur de bronze de Kalimdor.",293,147100,200,292,0
Coupe de Kalimdor : obtenir l’apparence de casque de pilote de drake,"Du 15 au 29 août, achetez le casque de pilote de drake à Maztha à Valdrakken.",294,147102,50,0,0
Coupe de Kalimdor : /salut au seigneur Andestrasz en équipement de pilote de drake,"Du 15 au 29 août, faites un /salut au seigneur Andestrasz à Valdrakken en équipement de pilote de drake.",295,147104,20,0,0
Coupe de Kalimdor : demander son chemin à un assistant chronométreur de bronze,"Du 15 au 29 août, parlez à un assistant chronométreur de bronze de Kalimdor pour obtenir l’emplacement d’une course.",296,147106,20,0,0
Évocateur : terminer Augmentation d’un dragon,"En tant qu’évocateur Augmentation, achever les quêtes listées ci-dessous :",297,147108,100,0,0
Achever 2 quêtes journalières des marges des Éons,Achevez les quêtes journalières des marges des Éons en Thaldraszus.,298,147197,100,0,0
Achever 5 quêtes journalières des marges des Éons,Achevez les quêtes journalières des marges des Éons en Thaldraszus.,299,147204,100,298,0
Terminer 1 faille temporelle,"Terminez une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",300,147575,50,0,0
Terminer 5 failles temporelles,"Terminez une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",301,147577,150,300,0
Vaincre Azmerloth,"Terrassez Azmerloth pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",302,147579,100,0,0
/hésiter devant Soridormi,"Utilisez l’emote /hésiter devant Soridormi au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",303,147581,50,0,0
Obtenir la boîte de réalité effondrée,"Obtenez la boîte de réalité effondrée dans des failles temporelles au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",304,147583,50,0,0
Fête des Brasseurs : gagner 100 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",305,147728,100,0,0
Fête des Brasseurs : gagner 300 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",306,147730,100,305,0
Fête des Brasseurs : gagner 600 jetons de la fête des Brasseurs,"Du {EventStartDate} au {EventEndDate}, gagnez des jetons de la fête des Brasseurs en participant à la fête.",307,147732,200,306,0
Vaincre Arthas,"Terrassez Arthas pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",308,147734,100,0,0
Vaincre Illidan,"Terrassez Illidan pendant une faille temporelle au réservoir du Bastion de Tyr en Thaldraszus, sur les îles aux Dragons.",309,147736,100,0,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Wrath,"Du 5/09 au 12/09, terminez un donjon des Marcheurs du temps de Wrath of the Lich King.",310,147759,25,0,-30
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Wrath,"Du 5/09 au 12/09, terminez plusieurs donjons des Marcheurs du temps de Wrath of the Lich King.",311,147770,100,310,-30
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Cataclysm,"Du 26/09 au 03/10, terminez un donjon des Marcheurs du temps de Cataclysm.",312,147780,25,0,-70
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Cataclysm,"Du 26/09 au 03/10, terminez des donjons des Marcheurs du temps de Cataclysm.",313,147788,100,312,-70
Fête des Brasseurs : tuer Coren Navrebière,"Du {EventStartDate} au {EventEndDate}, tuez Coren Navrebière.",314,147798,150,0,0
Jour des pirates : devenir pirate pour la journée,"Du {EventStartDate} au {EventEndDate}, parlez au capitaine de l’effroi DeMeza à Baie-du-Butin et devenez membre de son équipage.",315,147800,80,0,0
Jour des pirates : il va vous falloir un plus gros bateau,"From {EventStartDate} - {EventEndDate} speak to Dread Captain DeMeza in Booty Bay and complete the quest ""You're Gonna Need A Bigger Boat.""",316,147802,80,0,-40
Jour des pirates : vaincre Harlan Sweete avec Petey,"Du {EventStartDate} au {EventEndDate}, parlez au capitaine de l’effroi DeMeza à Baie-du-Butin puis vainquez Harlan Sweete avec Petey sur l’épaule.",317,147804,80,0,0
Fête des moissons : en l’honneur d’un héros,"From {EventStartDate} - {EventEndDate} speak to Javnir Nashak, outside Orgrimmar, or Wagner Hammerstrike, outside Ironforge, and complete the quest ""Honoring a Hero.""",318,147806,200,0,0
Fête des moissons : aller s’/incliner devant un ancêtre ou héros honoré,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /incliner devant un ancêtre honoré devant Orgrimmar ou un héros honoré devant Forgefer.",319,147809,100,0,0
Secrets d’Azeroth : 1 secret découvert,"Du {EventStartDate} au {EventEndDate}, accomplissez une quête des Secrets d’Azeroth ou découvrez un secret lié.",320,147811,50,0,0
Réprouvé : accomplir la suite de quêtes de l’armure ancestrale,"En tant que Réprouvé, accomplissez les quêtes d’armure ancestrale suivantes :",321,147832,100,0,0
Vaincre des dompteurs de mascottes de Norfendre,,322,147839,150,0,-30
Vaincre des dompteurs de mascottes de Cataclysme,,323,147845,150,0,-70
Secrets d’Azeroth : 3 secrets découverts,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes des Secrets d’Azeroth ou découvrez des secrets liés.",324,147853,100,320,0
Secrets d’Azeroth : 7 secrets découverts,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes des Secrets d’Azeroth ou découvrez des secrets liés.",325,147856,150,324,0
Terminer une course de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,326,147859,25,0,0
Terminer 5 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,327,147861,50,326,0
Terminer 10 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,328,147863,50,327,0
Terminer 20 courses de défi de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,329,147865,100,328,0
Terminer 3 rêves éveillés,Terminez des évènements du Rêve éveillé dans les zones de poussée onirique sur les îles aux Dragons.,330,147867,50,0,0
Terminer 15 rêves éveillés,Terminez des évènements du Rêve éveillé dans les zones de poussée onirique sur les îles aux Dragons.,331,147869,100,330,0
Vaincre 3 créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,332,147871,50,0,0
Vaincre 15 créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,333,147873,100,332,0
Collectez 100 coalescences de la poussée onirique,Collectez de la coalescence de la poussée onirique grâce aux activités dans les zones de poussée onirique sur les Îles aux Dragons.,334,147875,100,0,0
Terminer la suite de quêtes Réconciliation,Parlez avec la squammandante Ardenthal à Valdrakken pour commencer la quête Une aile unique.,335,147877,100,0,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Mists of Pandaria,"Du 17 au 24 octobre, terminez les donjons des Marcheurs du temps de Mists of Pandaria.",336,147879,25,0,-40
Marcheurs du temps : terminer 5 donjons des Marcheurs du temps de Mists of Pandaria,"Du 17 au 24 octobre, terminez les donjons des Marcheurs du temps de Mists of Pandaria.",337,145198,100,336,-40
Collecter 250 coalescences de la poussée onirique,Collectez de la coalescence de la poussée onirique grâce aux activités dans les zones de poussée onirique sur les Îles aux Dragons.,339,149014,150,334,0
Vaincre des créatures élite rares renforcées par la poussée onirique,Terrassez des créatures élite rares dans la zone actuellement touchée par la poussée onirique des îles aux Dragons.,340,147886,100,0,0
Foire de Sombrelune : terminer Il est temps de cogner,"Du {EventStartDate} au {EventEndDate}, accomplissez la quête Il est temps de cogner sur l’île de la foire de Sombrelune.",341,147895,50,0,0
Foire de Sombrelune : faire un tour,"Du {EventStartDate} au {EventEndDate}, faites un tour de manège ou de montagnes russes sur l’île de la foire de Sombrelune.",342,147897,50,0,0
/danser avec un client ou une cliente du Trésor du dragon,"Utilisez l’emote /danser avec un participant ou une participante à la fête dansante du Trésor du dragon, à Valdrakken.",343,147900,50,0,0
RdR : terminer un raid avec votre chapeau de fête rose,Terminez un scénario de recherche de raid en portant le chapeau de fête rose.,344,147905,50,0,0
Fête des Brasseurs : terminer 2 quêtes de la fête des Brasseurs,"Du 20 au 30 septembre, terminez des quêtes de la fête des Brasseurs dans le monde.",345,147937,50,0,-50
Fête des Brasseurs : terminer 5 quêtes de la fête des Brasseurs,"Du 20 au 30 septembre, terminez des quêtes de la fête des Brasseurs dans le monde.",346,147939,150,345,-50
Gagner 1 combat de mascottes en JcJ avec des mascottes mortes-vivantes,Gagnez 1 combat de mascottes en JcJ avec au moins 2 mascottes mortes-vivantes.,347,148003,50,0,0
Sanssaint : piochez dans les seaux à bonbons en mode Guerre,"Du 18 au 31 octobre, prenez des poignées de sucreries dans les seaux à bonbons du monde en mode Guerre.",348,148005,50,0,-60
Occupez-vous de votre ferme au Chant du Soleil,Labourez la terre de la ferme Chant du Soleil dans la vallée des Quatre vents.,350,148009,50,0,-40
Obtenir l’or dans 4 courses de vol à dos de Dragon sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,351,148012,50,0,0
Sanssaint : piocher dans les seaux de bonbons des îles aux Dragons,"Du 18 au 31 octobre, prenez des poignées de sucreries dans les seaux à bonbons des îles aux Dragons.",353,148016,50,0,-50
Sanssaint : piocher dans les seaux de bonbons de Pandarie,"Du 18 au 31 octobre, prenez des poignées de sucreries dans les seaux à bonbons de Pandarie.",354,148018,50,0,-50
Sanssaint : terminer 5 quêtes journalières de la Sanssaint,,355,148020,100,0,-60
Sanssaint : terminer 15 quêtes journalières de la Sanssaint,,356,148022,150,355,-60
Sanssaint : vaincre sans relâche le Cavalier sans tête,"Du 18 au 31 octobre, vainquez sans relâche le Cavalier sans tête.",357,148026,100,0,-60
Sanssaint : vaincre le Cavalier sans tête avec les 4 malédictions des maccarbres.,"Du 18 au 31 octobre, vainquez le Cavalier sans tête après avoir accepté les 4 malédictions des maccarbres.",358,148028,100,0,-60
Sanssaint : pêcher des pommes avec un masque de la Sanssaint,"Du 18 au 31 octobre, pêchez des pommes avec un masque de la Sanssaint.",359,148042,50,0,-60
Foire de Sombrelune : parler avec un esprit sans repos,Parlez à un fantôme sur l’île de la foire de Sombrelune.,360,148056,50,0,-10
Grand prix de Gnomeregan : participer au Grand prix de Gnomeregan,"Le 14 octobre, participez à la course de la Nouvelle-Brikabrok à Dun Morogh.",361,148058,100,0,-30
Fête des Brasseurs : participer à un gueulethon,,362,148060,50,0,-20
/glousser devant un personnage-joueur réprouvé,Utilisez l’emote /glousser devant un personnage-joueur réprouvé.,363,148065,50,0,0
Terminer des expéditions de vol à dos de Dragon dans les confins Interdits,Parlez à un chronométreur de bronze sur les îles aux Dragons.,364,148098,100,0,0
Terminer des courses de vol à dos de Dragon avancées sur les îles aux Dragons,"Terminez des courses de vol à dos de Dragon avancées sur les rivages de l’Éveil, dans les plaines d’Ohn’ahra, dans la travée d’Azur et en Thaldraszus.",365,148100,100,0,0
Foire de Sombrelune : porter une tête de poisson dans les donjons,"Du 1er au 7 octobre, utilisez l’outil de recherche de donjon pour terminer un donjon en portant une tête coupée d’écaille-cramoisie ou une tête d’azurette coupée pêchée sur l’île de la foire de Sombrelune.",366,148102,100,0,-30
Grand Prix de Gnomeregan : terminet le Grand Prix de Gnomeregan avec un gnome de niveau 10 ou moins portant une chemise rose,"Le 14 octobre, participez à la course de la Nouvelle-Brikabrok à Dun Morogh avec un Gnome ou Méchagnome de niveau 1 à 10 en portant une chemise rose en tisse-mage.",367,148104,150,0,-30
"Récolter 50 herbes, échantillons de minerai ou peaux sur les îles aux Dragons",,368,148528,50,0,0
"Récolter 250 herbes, échantillons de minerai ou peaux sur les îles aux Dragons",,369,148743,100,368,0
Terminer 2 des expéditions de vol à dos de Dragon suivantes,,370,148532,100,0,0
Dépenser 100 points de vigueur en vol à dos de Dragon,,371,148542,50,0,0
Dépenser 1 000 points de vigueur en vol à dos de Dragon,,372,148546,100,371,0
Foire de Sombrelune : terminer Il tire et… il marque,"Du 5 au 11 novembre, terminez la quête Il tire et… il marque sur l’île de la foire de Sombrelune.",373,148550,50,0,-30
Achever une quête Étincelles de vie sur les îles aux Dragons,Achevez une quête Étincelles de vie sur les îles aux Dragons.,375,148554,100,0,0
Gagner un champ de bataille sous le niveau 70,,376,148556,100,0,0
Gagner un combat de mascottes en JcJ avec une dinde,Gagnez un combat de mascottes en JcJ avec une dinde dans votre équipe.,377,148558,100,0,0
Donner une friandise à votre mascotte,"Nourrissez une mascotte de combat avec une friandise pour familier, du Ragoutoutou ou une friandise pour familier inférieure.",378,148560,50,0,0
Accomplir des expéditions en groupe pendant la semaine de bonus des expéditions,"Du 1er au 7 novembre, accomplissez des expéditions en groupe.",379,148564,100,0,-20
Gagner un champ de bataille épique pendant la semaine de bonus des champs de bataille,"Du 14 au 21 novembre, gagnez un champ de bataille épique.",380,148566,100,0,-50
Terminer des donjons héroïques avec des joueurs aléatoires pendant la semaine de bonus des donjons de Dragonflight,"Du 21 au 28 novembre, utilisez l’outil de recherche de donjon pour terminer des donjons héroïques avec des joueurs aléatoires.",381,148568,150,0,-80
Emmener sa guilde en donjon,Utilisez l’outil de recherche de donjon pour terminer des donjons en groupe de guilde.,383,148572,150,0,0
Accomplir des quêtes en groupe,,384,148574,100,0,0
Gagner toutes les améliorations suivantes à la fois,,385,148576,50,0,0
Monter sur la monture d’un autre personnage,,386,148582,50,0,0
Jour des Morts : vaincre un belligérant,"Du 1 au 3 novembre, achetez un costume de belligérant à Chapman et vainquez un autre joueur également en tenue de belligérant.",387,148584,100,0,-10
Jour des Morts : achever la quête Les morts reconnaissants,"Du 1 au 3 novembre, terminez la quête Les morts reconnaissants que vous trouverez dans la capitale de votre race.",388,148586,100,0,-10
Festival des séléniens : terminer Observation des séléniens,"Le 12 novembre, terminez la quête Observation des séléniens à Reflet-de-Lune sur Kalimdor.",389,148588,150,0,-40
Anniversaire de WoW : participer à Vengeance de Korrak,"Du 16 novembre au 7 décembre, participez au champ de bataille Vengeance de Korrak.",390,148590,100,0,-60
Anniversaire de WoW : tuer Marche-funeste,"Du 16 novembre au 7 décembre, tuez Marche-funeste à Tanaris.",391,148592,100,0,-60
Anniversaire de WoW : /acclamer Leeroy Jenkins,"Du 16 au 30 novembre, utilisez l’emote /acclamer pour Leeroy Jenkins dans les Grottes du temps.",392,148594,50,0,-60
Anniversaire de WoW : achever des quêtes en groupe en-dessous du niveau 20,"Du 16 au 30 novembre, achevez 5 quêtes en groupe en-dessous du niveau 20.",393,148596,100,0,-60
Festival des séléniens : tuer des ennemis avec votre bébé sélénien,"Le 12 novembre, devenez l’ami(e) d’un bébé sélénien à Reflet-de-Lune sur Kalimdor, puis tuez 25 ennemis qui rapportent de l’expérience avec votre ami sélénien.",394,148609,150,0,-40
Anniversaire de WoW : lancer des feux d’artifice dans les capitales,"Du 16 au 30 novembre, lancez 10 feux d’artifice de célébration ou fusées d’artifice à Hurlevent ou Orgrimmar.",395,148611,50,0,-60
Les Bienfaits du pèlerin : Esprit du partage,"Du 19 au 26 novembre, mangez tous les plats à la table des Bienfaits pour obtenir Esprit du partage.",396,148617,50,0,-70
Les Bienfaits du pèlerin : obtenir Esprit du partage dans toutes les zones des îles aux Dragons,"Du 19 au 26 novembre, mangez tous les plats à la table des Bienfaits pour obtenir Esprit du partage dans chacune des zones suivantes.",397,148619,100,396,-70
Les Bienfaits du pèlerin : cuisiner toutes les recettes des Bienfaits du pèlerin,"Du 19 au 26 novembre, préparez tous les plats des Bienfaits du pèlerin suivants.",398,148638,100,0,-70
Les Bienfaits du pèlerin : achever des quêtes,"Du 19 au 26 novembre, achevez 5 quêtes des Bienfaits du pèlerin.",399,148656,100,0,-70
Les Bienfaits du pèlerin : goûter les saveurs d’Azeroth,"Du 19 au 26 novembre, mangez chacun des aliments indiqués ci-dessous.",400,148660,150,0,-70
Les Bienfaits du pèlerin : couvrir tout le monde de plumes de dindes,"Du 19 au 26 novembre, tirez sur chacune des races de joueurs suivantes avec un dindoflingue.",401,148674,100,0,-70
Les Bienfaits du pèlerin : partir à la chasse aux dindes avec un chapeau de pèlerin,"Du 19 au 26 novembre, tuez rapidement des dindes sauvages dans la forêt d’Elwynn, aux clairières de Tirisfal ou sur les plaines d’Ohn’ahra pour gagner Domination des dindes en portant un chapeau de pèlerin.",402,148717,150,0,-70
Anniversaire de WoW : gagner un combat de mascottes en JcJ avec votre nouveau familier,"Du {EventStartDate} au {EventEndDate}, gagnez un combat de mascottes en JcJ avec P’tit Aile-de-Givre dans votre équipe.",403,148719,100,0,-60
Améliorer des objets en utilisant des pierres de Vol,,404,148721,100,0,0
Terminer un donjon aléatoire ou champ de bataille aléatoire avec l’ami que vous avez recruté ou qui vous a recruté,Utilisez l’outil de recherche de donjon pour accomplir un donjon aléatoire ou un champ de bataille aléatoire en groupe avec l’ami que vous avez recruté ou qui vous a recruté.,405,148739,150,0,0
Prise de niveau en cuisine classique,,406,149016,100,0,0
Manger un festin tribal épique ou légendaire,"Participez au festin tribal rohart iskaarien pour augmenter sa rareté, puis mangez une soupe épique !",407,149018,100,0,0
Participer au feu de l’action,,409,149478,50,0,0
Remporter 1 manche de baston du feu de l’action,,410,149481,50,0,0
Remporter 5 manches de baston du feu de l’action,,411,149571,50,410,0
Atteindre le niveau 20,Atteignez le niveau 20 avec n’importe quel personnage.,412,149577,25,0,0
Gagner de la réputation sur les îles aux Dragons,,414,149607,70,0,0
Vaincre 5 boss de raid,,415,149619,50,0,10
Vaincre 20 boss de raid,,416,149621,100,415,10
Terminer 10 quêtes,Terminez des quêtes rapportant de l’expérience.,417,149633,100,0,0
Terminer 25 quêtes,Terminez des quêtes rapportant de l’expérience.,418,149635,100,417,0
Terminer 50 quêtes,Terminez des quêtes rapportant de l’expérience.,419,149637,100,418,0
Accomplir 5 expéditions,,420,149639,50,0,0
Accomplir 10 expéditions,,421,149641,50,420,0
Accomplir 25 expéditions,,422,149643,100,421,0
Vaincre 25 boss de donjons,Venez à bout de boss de donjons rapportant de l’expérience.,423,149645,100,0,0
Créer un écu d’ombreflamme,Récupérez des fragments d’écus d’ombreflamme et créez n’importe quel type d’écu d’ombreflamme.,424,149647,30,0,0
Atteindre le niveau 30,Atteignez le niveau 30 avec n’importe quel personnage.,426,149713,25,0,0
Atteindre le niveau 40,Atteignez le niveau 40 avec n’importe quel personnage.,427,149715,25,0,0
