ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Baile de la Casa de Subastas: utiliza /discrepar con una comerciante enfadada,"El {EventStartDate}, utiliza la emoción /discrepar con una comerciante enfadada a las afueras de la casa de subastas en Ventormenta u Orgrimmar.",224,145569,100,0,-22
Utiliza el juguete paquete de cerillas,"Utiliza el juguete paquete de cerillas en Valdrakken, Iskaara, el Campamento Base Dragontina y Maruukai.",225,145571,100,0,0
Baile de la Casa de Subastas: obtén Ritmo en el cuerpo,"El Del {EventStartDate}, obtén el efecto Ritmo en el cuerpo al subirte al escenario de la casa de subastas de Ventormenta u Orgrimmar.",226,145586,100,0,-22
Festival del Fuego del Solsticio de Verano: roba una llama,"Del {EventStartDate} al {EventEndDate}, completa las misiones ""Robar la llama de Orgrimmar"" o ""Robar la llama de Ventormenta"".",227,145588,150,0,-2
Utiliza /animar en el puesto comercial,Usa la emoción /animar con los mercaderes del puesto comercial y sus mercancías.,228,145597,20,0,0
Utiliza /animar con la superpandilla de Shellkhan,Utiliza el juguete superpandilla de Shellkhan y usa la emoción /animar con ellos.,230,145600,20,0,0
Utiliza /animar con los dragones Aspecto,Usa la emoción /animar con los dragones Aspecto en Valdrakken.,231,145602,20,0,0
Usa el juguete plantillas de baile aislantes,Utiliza el juguete plantillas de baile aislantes en Valdrakken y en Loamm.,232,145606,50,0,-30
Utiliza /hurra con las plantillas de baile aislantes,Utiliza /hurra con un jugador de la facción opuesta bajo el efecto Pies de llamas del juguete plantillas de baile aislantes.,233,145613,100,0,-30
Completa misiones diarias del Asalto de Fyrakk en los Campamentos de Carga,Completa misiones diarias del Asalto de Fyrakk en los Campamentos de Carga de las Islas Dragón.,234,145702,100,0,0
Utiliza /animar con los caracoles de carreras de Destellorogg,Usa la emoción /animar con los caracoles de carreras en Destellorogg.,235,145736,50,0,0
Utiliza el juguete feliz megafiesta colmillarr,Utiliza el juguete feliz megafiesta colmillarr en Valdrakken y en Loamm.,236,145723,50,0,0
Utiliza el juguete arenas cambiantes,"Utiliza el juguete arenas cambiantes en Valdrakken, en Morqut y en Loamm.",237,145741,50,0,-40
Utiliza /bailar con las arenas cambiantes,Utiliza /bailar con un jugador de la facción opuesta bajo el efecto Arenas cambiantes del juguete arenas cambiantes.,238,145745,100,0,-40
Lanza petardos en las capitales,Utiliza petardos de ingeniería en Valdrakken y Orgrimmar o Ventormenta.,239,145765,50,0,-50
Despoja arquetas en las cavernas de los niffen,Despoja arquetas mientras exploras cuevas junto a un compañero niffen en la Caverna Zaralek.,240,145770,200,0,0
Lanza petardos en mazmorras de Dragonflight,Utiliza petardos de ingeniería en mazmorras de Dragonflight.,241,145788,50,0,-50
Lanza petardos en bandas de Dragonflight,Utiliza petardos de ingeniería en bandas de Dragonflight.,242,145790,50,0,-50
Utiliza el juguete del baile de la Luna Negra,Utiliza el juguete del baile de la Luna Negra en Loamm.,243,145792,50,0,0
Utiliza el juguete juego de té de dragón,"Utiliza el juguete juego de té de dragón en Valdrakken, Iskaara, Morqut y en el Trono Obsidiana.",244,145794,50,0,0
Utiliza el juguete D.I.S.C.O.,Escucha música con el juguete D.I.S.C.O. en Valdrakken y en Orgrimmar o Ventormenta.,245,145801,50,0,0
Feria de la Luna Negra: utiliza /animar con las bandas,"Del {EventStartDate} al {EventEndDate}, usa la emoción /animar con las bandas de la Isla de la Feria de la Luna Negra.",246,145810,50,0,0
Consigue desbordamiento elemental,Obtén desbordamiento elemental de criaturas afectadas por las tormentas primalistas.,247,145813,100,0,0
Despoja crisoles de carga del Asalto de Fyrakk en los Campamentos de Carga,Despoja crisoles de carga del Asalto de Fyrakk en los Campamentos de Carga de las Islas Dragón.,248,145855,100,0,0
Descubre las piedras antiguas en la Caverna Zaralek,,249,145857,100,0,0
Recoge piezas de los titanes de Investigadores bajo el fuego,Recoge piezas de los titanes de Investigadores bajo el fuego durante Desastre en el cierre.,250,145862,100,0,0
Usa /olfatear con Myrrit,Usa la emoción /olfatear con Myrrit mientras buscas tesoros en las cuevas de la Caverna Zaralek.,251,145976,50,0,0
Pelea contra los fans entusiasmados en la carrera de caracoles,Pelea contra los fans entusiasmados que interfieren en la carrera de caracoles de Destellorogg.,252,145980,50,0,0
Mata criaturas de Investigadores bajo el fuego,Mata criaturas de Investigadores bajo el fuego en las Ruinas de Drekazera de la Caverna Zaralek.,253,145988,150,0,0
Un Emisario Codicioso: mata goblins del tesoro,"Del {EventStartDate} al {EventEndDate}, mata goblins del tesoro en Ventormenta, Orgrimmar o las Islas Dragón.",254,146252,250,0,0
Consigue reputación con los Niffen de Loamm,,255,146080,100,0,0
Festival del Fuego del Solsticio de Verano: /reverenciar ante un agostizo,"Del {EventStartDate} al {EventEndDate}, usa la emoción /reverenciar con un agostizo de verano o con un agostizo del Festival.",256,146088,50,0,0
Gana 1 duelo de mascotas de JcJ,,258,146502,50,0,0
Gana 5 duelos de mascotas de JcJ,,259,146504,100,258,0
Captura una mascota de duelo de rareza inusual,Captura una mascota de duelo de rareza inusual en la Caverna Zaralek.,260,146506,100,0,0
Gana duelos en las Islas Dragón,"Gana un duelo contra otro jugador en Valdrakken, Maruukai y Loamm.",261,146508,100,0,0
Ayuda a Marrullero a ganar la carrera de caracoles,"Los miembros de la Horda ayudan a Marrullero el caracol en las carreras de Destellorogg, en la Caverna Zaralek.",262,146515,100,0,0
Ayuda a Vergoncín a ganar la carrera de caracoles,"Los miembros de la Alianza ayudan a Vergoncín el caracol en las carreras de Destellorogg, en la Caverna Zaralek.",263,146539,100,0,0
Ayuda a Brulee a ganar la carrera de caracoles,"Ayuda a Brulee el caracol en las carreras de Destellorogg, en la Caverna Zaralek.",264,146541,100,0,0
Completa 1 carrera de jinete de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en un punto de reunión activo de las Islas Dragón.,265,146543,100,0,0
Prueba de Estilo: consigue 20 fichas de la Prueba de Estilo,"Del {EventStartDate} al {EventEndDate}, participa en la Prueba de Estilo y consigue fichas de la Prueba de Estilo.",266,146545,20,0,0
Prueba de Estilo: consigue 300 fichas de la Prueba de Estilo,"Del {EventStartDate} al {EventEndDate}, participa en la Prueba de Estilo y consigue fichas de la Prueba de Estilo.",267,146547,200,61,0
"Prueba de Estilo: completa 2 misiones de ""Cúrratelo""","Del {EventStartDate} al {EventEndDate}, completa misiones de ""Cúrratelo"" en las Islas Dragón.",268,146549,20,0,0
"Prueba de Estilo: completa 10 misiones de ""Cúrratelo""","Del {EventStartDate} al {EventEndDate}, completa misiones de ""Cúrratelo"" en las Islas Dragón.",269,146551,180,268,0
Prueba de Estilo: primer puesto,"Del {EventStartDate} al {EventEndDate}, consigue el primer puesto en la Prueba de Estilo.",270,146553,150,0,0
Prueba de Estilo: utiliza /sobrecoger con un conjunto ganador,"Del {EventStartDate} al {EventEndDate}, utiliza la emoción /sobrecoger con un conjunto ganador en el puesto comercial de Ventormenta o de Orgrimmar.",271,146559,20,0,0
"Día de las Camisetas Gratis: despoja 1 ""camiseta"" gratis","El {EventStartDate}, despoja camisetas gratis en Ventormenta o en Orgrimmar.",272,146561,50,0,0
"Día de las Camisetas Gratis: despoja 7 ""camisetas"" gratis","El {EventStartDate}, despoja camisetas gratis en Ventormenta o en Orgrimmar.",273,146563,70,272,0
"Día de las Camisetas Gratis: utiliza /cachas con un jugador de la facción opuesta mientras llevas una ""camiseta"" gratis","El {EventStartDate}, utiliza /cachas con un jugador de la facción opuesta mientras llevas una camiseta gratis.",274,146565,80,0,0
Feria de la Luna Negra: despoja un abalorio de luchador de fosa,"Del {EventStartDate} al {EventEndDate}, despoja un abalorio de luchador de fosa durante el combate a muerte de la Feria de la Luna Negra en la Isla de la Feria de la Luna Negra.",275,146567,200,0,0
Feria de la Luna Negra: participa en el concierto de los Jabalí de Añublo,"Del {EventStartDate} al {EventEndDate}, participa en el concierto de los Jabalí de Añublo en la Isla de la Feria de la Luna Negra.",276,146767,150,0,0
Feria de la Luna Negra: completa 1 carrera de la Luna Negra,"Del {EventStartDate} al {EventEndDate}, completa carreras en el paseo marítimo de la Luna Negra en la Isla de la Feria de la Luna Negra.",277,146769,50,0,0
Feria de la Luna Negra: completa 4 carreras de la Luna Negra,"Del {EventStartDate} al {EventEndDate}, completa carreras en el paseo marítimo de la Luna Negra en la Isla de la Feria de la Luna Negra.",278,146774,100,277,0
Paseo en el tiempo: completa 1 mazmorra de Paseo en el tiempo de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, completa una mazmorra de Paseo en el tiempo de Burning Crusade.",279,146779,25,0,0
Paseo en el tiempo: completa 5 mazmorras de Paseo en el tiempo de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, completas mazmorras de Paseo en el tiempo de Burning Crusade.",280,146787,100,279,0
Paseo en el tiempo: derrota a domadores de mascotas de Terrallende,"Del {EventStartDate} al {EventEndDate}, derrota a maestros domadores de Terrallende.",281,146797,150,0,0
Paseo en el tiempo: pesca en Terrallende,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Terrallende.",282,146803,100,0,0
Completa las tramas de la Guardería Escamitas,Habla con Jyhanna en la Guardería Escamitas de Valdrakken.,283,146806,250,0,0
Brujo: Completa Un tono más claro de vil,Completa las siguientes misiones como brujo:,284,146821,150,0,0
Alcanza la reputación Exaltado con los Arúspices o los Aldor,Alcanza la reputación Exaltado con la facción de los Arúspices o de los Aldor en Shattrath.,285,146834,100,0,0
Completa 1 misión diaria de la Guardería Escamitas,Completa misiones diarias en la Guardería Escamitas de Valdrakken.,286,146921,100,0,0
Completa 5 misiones diarias de la Guardería Escamitas,Completa misiones diarias en la Guardería Escamitas de Valdrakken.,287,146937,100,286,0
Consigue piedras de vuelo,,288,147005,100,0,0
Crea blasones de llama de las Sombras,Consigue fragmentos de blasones de llama de las Sombras y crea cualquier tipo de blasón de llama de las Sombras.,289,147009,150,0,0
Prueba del puesto comercial,Prueba del puesto comercial,290,147073,1000,0,0
Copa de Kalimdor: completa 5 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Kalimdor.",291,147096,100,0,0
Copa de Kalimdor: completa 10 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Kalimdor.",292,147098,150,291,0
Copa de Kalimdor: completa 20 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Kalimdor.",293,147100,200,292,0
Copa de Kalimdor: consigue la apariencia del casco de corredor de draco,"Del {EventStartDate} al {EventEndDate}, compra el casco de corredor de draco a Maztha en Valdrakken.",294,147102,50,0,0
Copa de Kalimdor: utiliza /saludo con lord Andestrasz mientras llevas el equipo de corredor de draco,"Del {EventStartDate} al {EventEndDate}, utiliza la emoción /saludo con lord Andestrasz en Valdrakken mientras llevas el equipo de corredor de draco.",295,147104,20,0,0
Copa de Kalimdor: recibe indicaciones de un ayudante de vigilante del tiempo bronce,"Del {EventStartDate} al {EventEndDate}, habla con un ayudante de vigilante del tiempo bronce en Kalimdor para que te indique la ubicación de un circuito.",296,147106,20,0,0
"Evocador: completa ""Cómo aumentar a un dragón""",Completa las siguientes misiones como evocador Aumento:,297,147108,100,0,0
Completa 2 misiones diarias en el Margen del Eón,"Completa misiones diarias en el Margen del Eón, que está en Thaldraszus.",298,147197,100,0,0
Completa 5 misiones diarias en el Margen del Eón,"Completa misiones diarias en el Margen del Eón, que está en Thaldraszus.",299,147204,100,298,0
Completa 1 falla temporal,"Completa una falla temporal en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",300,147575,50,0,0
Completa 5 fallas temporales,"Completa una falla temporal en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",301,147577,150,300,0
Derrota a Azmerloth,"Derrota a Azmerloth durante una falla temporal en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",302,147579,100,0,0
/alucina con Soridormi,"Utiliza la emoción /alucina con Soridormi en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",303,147581,50,0,0
Consigue la caja de realidad colapsada,"Consigue la caja de realidad colapsada en una falla temporal de la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",304,147583,50,0,0
Fiesta de la Cerveza: consigue 100 fichas de la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, participa en la Fiesta de la Cerveza y consigue fichas para ella.",305,147728,100,0,0
Fiesta de la Cerveza: consigue 300 fichas de la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, participa en la Fiesta de la Cerveza y consigue fichas para ella.",306,147730,100,305,0
Fiesta de la Cerveza: consigue 600 fichas de la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, participa en la Fiesta de la Cerveza y consigue fichas para ella.",307,147732,200,306,0
Derrota a Arthas,"Derrota a Arthas durante una falla temporal en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",308,147734,100,0,0
Derrota a Illidan,"Derrota a Illidan durante una falla temporal en la Reserva de Tyrhold, que está en Thaldraszus, en las Islas Dragón.",309,147736,100,0,0
Paseo en el tiempo: completa 1 mazmorra de Paseo en el tiempo de Wrath of the Lich King,"Del {EventStartDate} al {EventEndDate}, completa una mazmorra de Paseo en el tiempo de Wrath of the Lich King.",310,147759,25,0,0
Paseo en el tiempo: completa 5 mazmorras de Paseo en el tiempo de Wrath of the Lich King,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de Paseo en el tiempo de Wrath of the Lich King.",311,147770,100,310,0
Paseo en el tiempo: completa 1 mazmorra de Paseo en el tiempo de Cataclysm,"Del {EventStartDate} al {EventEndDate}, completa una mazmorra de Paseo en el tiempo de Cataclysm.",312,147780,25,0,0
Paseo en el tiempo: completa 5 mazmorras de Paseo en el tiempo de Cataclysm,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de Paseo en el tiempo de Cataclysm.",313,147788,100,312,0
Fiesta de la Cerveza: mata a Coren Cerveza Temible,"Del {EventStartDate} al {EventEndDate}, mata a Coren Cerveza Temible.",314,147798,150,0,0
Día de los Piratas: conviértete en pirata por un día,"Del {EventStartDate} al {EventEndDate}, habla con la capitana aterradora DeMeza en Bahía del Botín y únete a su tripulación.",315,147800,80,0,0
Día de los Piratas: ¡Vas a necesitar un barco más grande!,"Del {EventStartDate} al {EventEndDate}, habla con la capitana aterradora DeMeza en Bahía del Botín y completa la misión ""¡Vas a necesitar un barco más grande!"".",316,147802,80,0,-40
Día de los Piratas: derrota a Harlan Sweete con Pedrín,"Del {EventStartDate} al {EventEndDate}, habla con la capitana aterradora DeMeza en Bahía del Botín y consigue a Pedrín. Después, derrota a Harlan Sweete con Pedrín sobre tu hombro.",317,147804,80,0,0
Festival de la Cosecha: En honor a un héroe,"Del {EventStartDate} al {EventEndDate}, habla con Javnir Nashak fuera de Orgrimmar o con Wagner Mazas fuera de Forjaz y completa la misión ""En honor a un héroe"".",318,147806,200,0,0
Festival de la Cosecha: usa /reverenciar con un antecesor honrado o un héroe honrado,"Del {EventStartDate} al {EventEndDate}, usa la emoción /reverenciar con un antecesor honrado fuera de Orgrimmar o con un héroe honrado fuera de Forjaz.",319,147809,100,0,0
Secretos de Azeroth: 1 secreto encontrado,"Del {EventStartDate} al {EventEndDate}, completa una misión del evento Secretos de Azeroth o descubre un secreto relacionado.",320,147811,50,0,0
Renegado: completa la trama de armadura dinástica,"Como renegado o renegada, completa las siguientes misiones de armadura dinástica:",321,147832,100,0,0
Paseo en el tiempo: derrota a domadores de mascotas de Rasganorte,"Del {EventStartDate} al {EventEndDate}, derrota a maestros domadores de Rasganorte.",322,147839,100,0,0
Paseo en el tiempo: derrota a domadores de mascotas de Cataclysm,"Del {EventStartDate} al {EventEndDate}, derrota a maestros domadores en Kalimdor y en los Reinos del Este.",323,147845,100,0,0
Secretos de Azeroth: 3 secretos encontrados,"Del {EventStartDate} al {EventEndDate}, completa misiones del evento Secretos de Azeroth o descubre secretos relacionados.",324,147853,100,320,0
Secretos de Azeroth: 7 secretos encontrados,"Del {EventStartDate} al {EventEndDate}, completa misiones del evento Secretos de Azeroth o descubre secretos relacionados.",325,147856,150,324,0
Completa un circuito de desafío para jinetes de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en las Islas Dragón.,326,147859,25,0,0
Completa 5 circuitos de desafío para jinetes de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en las Islas Dragón.,327,147861,50,326,0
Completa 10 circuitos de desafío para jinetes de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en las Islas Dragón.,328,147863,50,327,0
Completa 20 circuitos de desafío para jinetes de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en las Islas Dragón.,329,147865,100,328,0
Completa 3 sueños lúcidos,Completa eventos de sueño lúcido en las zonas afectadas por el Pico Onírico en las Islas Dragón.,330,147867,50,0,0
Completa 15 sueños lúcidos,Completa eventos de sueño lúcido en las zonas afectadas por el Pico Onírico en las Islas Dragón.,331,147869,100,330,0
Derrota a 3 élites poco comunes potenciados por el Pico Onírico,Derrota a élites poco comunes en la zona actualmente afectada por el Pico Onírico en las Islas Dragón.,332,147871,50,0,0
Derrota a 15 élites poco comunes potenciados por el Pico Onírico,Derrota a élites poco comunes en la zona actualmente afectada por el Pico Onírico en las Islas Dragón.,333,147873,100,332,0
Reúne 100 de coalescencia del Pico Onírico,Reúne coalescencia del Pico Onírico en las actividades de zonas afectadas por el Pico Onírico en las Islas Dragón.,334,147875,100,0,0
Completa la trama de la reconciliación,"Habla con la escamandante Pavethal en Valdrakken para comenzar la misión ""Una única ala"".",335,147877,100,0,0
Paseo en el tiempo: completa una mazmorra de Paseo en el tiempo de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de Paseo en el tiempo de Mists of Pandaria.",336,147879,25,0,-40
Paseo en el tiempo: completa 5 mazmorras de Paseo en el tiempo de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de Paseo en el tiempo de Mists of Pandaria.",337,145198,100,336,-40
Reúne 250 de coalescencia del Pico Onírico,Reúne coalescencia del Pico Onírico en las actividades de zonas afectadas por el Pico Onírico por las Islas Dragón.,339,149014,150,334,0
Derrota a élites poco comunes potenciados por el Pico Onírico,Derrota a élites poco comunes en la zona actualmente afectada por el Pico Onírico en las Islas Dragón.,340,147886,100,0,0
"Feria de la Luna Negra: completa ""La hora de los martillazos""","Del {EventStartDate} al {EventEndDate}, completa la misión ""La hora de los martillazos"" en la Isla de la Feria de la Luna Negra.",341,147895,50,0,0
Feria de la Luna Negra: date una vuelta,"Del {EventStartDate} al {EventEndDate}, date una vuelta en el carrusel o en la montaña rusa de la Isla de la Feria de la Luna Negra.",342,147897,50,0,0
/baila con un cliente del Tesoro Oculto del Dragón,Utiliza la emoción /bailar con un parroquiano de la fiesta de baile en El Tesoro Oculto del Dragón en Valdrakken.,343,147900,50,0,0
Buscador de bandas: completa una banda con tu sombrero de fiesta rosa,Completa una gesta del buscador de bandas mientras llevas un sombrero de fiesta rosa.,344,147905,50,0,0
Fiesta de la Cerveza: completa 2 misiones de la Fiesta de la cerveza,"Del {EventStartDate} al {EventEndDate}, completa misiones de la Fiesta de la Cerveza por el mundo.",345,147937,50,0,-50
Fiesta de la Cerveza: completa 5 misiones de la Fiesta de la cerveza,"Del {EventStartDate} al {EventEndDate}, completa misiones de la Fiesta de la Cerveza por el mundo.",346,147939,150,345,-50
Gana 1 duelo de mascotas JcJ con mascotas de la familia No-muertos,Gana un duelo de mascotas JcJ utilizando al menos 2 mascotas de la familia No-muerto.,347,148003,50,0,0
Halloween: visita cubos de caramelos con el modo guerra activado,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos por el mundo con el modo guerra activado.",348,148005,50,0,-60
Cuida tu granja en el Rancho Cantosol,"Labra las tierras del Rancho Cantosol de El Alcor, que está en el Valle de los Cuatro Vientos.",350,148009,50,0,-40
Consigue el oro en 4 carreras de jinetes de dragones en las Islas Dragón,Habla con un vigilante del tiempo bronce en las Islas Dragón.,351,148012,50,0,0
Halloween: visita cubos de caramelos en las Islas Dragón,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos en las Islas Dragón.",353,148016,50,0,-50
Halloween: visita cubos de caramelos en Pandaria,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos en Pandaria.",354,148018,50,0,-50
Halloween: completa 5 misiones diarias de Halloween,"Del {EventStartDate} al {EventEndDate}, visita Ventormenta o Entrañas para completar las misiones diarias de Halloween.",355,148020,100,0,-60
Halloween: completa 15 misiones diarias de Halloween,"Del {EventStartDate} al {EventEndDate}, visita Ventormenta o Entrañas para completar las misiones diarias de Halloween.",356,148022,150,355,-60
Halloween: derrota repetidamente al Jinete decapitado,"Del {EventStartDate} al {EventEndDate}, derrota al Jinete decapitado una y otra vez.",357,148026,100,0,-60
Halloween: derrota al Jinete decapitado con las 4 maldiciones de los hombres de mimbre,"Del {EventStartDate} al {EventEndDate}, derrota al Jinete decapitado tras aceptar las 4 maldiciones de los hombres de mimbre.",358,148028,100,0,-60
Halloween: muerde manzanas con una máscara de Halloween,"Del {EventStartDate} al {EventEndDate}, muerde manzanas llevando puesta una máscara de Halloween.",359,148042,50,0,-60
Feria de la Luna Negra: habla con un espíritu inquieto,"Del {EventStartDate} al {EventEndDate}, habla con un fantasma en la Isla de la Feria de la Luna Negra.",360,148056,50,0,-10
Gran Carrera de Gnomeregan: participa en la Gran Carrera de Gnomeregan,"El {EventStartDate}, únete a la carrera pedestre de Nueva Ciudad Manitas, que está en Dun Morogh.",361,148058,100,0,-30
Fiesta de la Cerveza: participa en una comilona,"Del {EventStartDate} al {EventEndDate}, participa en la competición de Comilona de la Fiesta de la Cerveza cerca de Forjaz u Orgrimmar.",362,148060,50,0,-20
Utiliza /cackle con un jugador renegado,Utiliza la emoción /cackle con un jugador renegado.,363,148065,50,0,0
Completa misiones del mundo de jinetes de dragones en el Confín Olvidado,Habla con un vigilante del tiempo bronce en las Islas Dragón.,364,148098,100,0,0
Completa carreras avanzadas de jinetes de dragones en las Islas Dragón,"Completa carreras avanzadas de jinete de dragones en las Orillas del Despertar, las Llanuras de Ohn'ahra, las Tierras Azures y Thaldraszus.",365,148100,100,0,0
Feria de la Luna Negra: lleva puesta una cabeza de pez a las mazmorras,"Del {EventStartDate} al {EventEndDate}, usa el buscador de mazmorras para completar una mazmorra mientras llevas puesta una cabeza de escamagrana cortada o una cabeza de aletazur cortada que hayas pescado en la Isla de la Feria de la Luna Negra.",366,148102,100,0,-30
Gran Carrera de Gnomeregan: completa la Gran Carrera de Gnomeregan con un gnomo de nivel 10 o menos que lleve una camisa rosa,"El {EventStartDate}, únete a la carrera pedestre de Nueva Ciudad Manitas, que está en Dun Morogh, jugando con un gnomo o un mecagnomo de nivel 1-10 que lleve puesta una camisa de tejido mágico rosa.",367,148104,150,0,-30
"Recoleta 50 hierbas, menas o pieles en las Islas Dragón",,368,148528,50,0,0
"Recoleta 250 hierbas, menas o pieles en las Islas Dragón",,369,148743,100,368,0
Completa 2 de las siguientes misiones del mundo de jinetes de dragones,,370,148532,100,0,0
Gasta 100 p. de vigor volando sobre tu dragón,,371,148542,50,0,0
Gasta 1000 p. de vigor volando sobre tu dragón,,372,148546,100,371,0
"Feria de la Luna Negra: completa ""¡Dispara y marca!""","Del 5 al 11 de noviembre, completa la misión ""¡Dispara y marca!"" en la Isla de la Feria de la Luna Negra.",373,148550,50,0,-30
"Completa una misión de ""Chispas de vida""","Completa una misión de ""Chispas de vida"" en las Islas Dragón.",375,148554,100,0,0
Gana un campo de batalla con un nivel inferior a 70,,376,148556,100,0,0
Gana un duelo de mascotas JcJ con un pavo,Gana un duelo de mascotas JcJ con un pavo en tu equipo.,377,148558,100,0,0
Da de comer a tu mascota una golosina o chuchería,"Da de comer a una mascota de duelo una golosina de mascota feliz, una chuchería para mascotas o una chuchería inferior para mascotas.",378,148560,50,0,0
Semana de bonificación de las misiones del mundo: completa misiones del mundo estando en un grupo,"Del {EventStartDate} al {EventEndDate}, completa misiones del mundo estando en un grupo.",379,148564,100,0,-20
Semana de bonificación de campos de batalla: gana un campo de batalla épico,"Del {EventStartDate} al {EventEndDate}, gana un campo de batalla épico.",380,148566,100,0,-50
Semana de bonificación de las mazmorras de Dragonflight: completa mazmorras heroicas con jugadores aleatorios,"Del {EventStartDate} al {EventEndDate}, usa el buscador de mazmorras para completar mazmorras heroicas con jugadores aleatorios.",381,148568,150,0,-80
Llévate a tu hermandad a las mazmorras.,Usa el buscador de mazmorras para completar mazmorras estando en un grupo de tu hermandad.,383,148572,150,0,0
Completa misiones estando en un grupo,,384,148574,100,0,0
Gain All of the Following Buffs at Once,,385,148576,50,0,0
Monta en la montura de otro jugador,,386,148582,50,0,0
Festividad de los Muertos: derrota a un contendiente,"Del {EventStartDate} al {EventEndDate}, compra un atuendo de contendiente al buhonero y derrota a otro jugador que también lleve puesto un atuendo de contendiente.",387,148584,100,0,-10
"Festividad de los Muertos: completa la misión ""Los muertos agradecidos""","Del {EventStartDate} al {EventEndDate}, completa la misión ""Los muertos agradecidos"", que se encuentra en la capital de tu raza.",388,148586,100,0,-10
"Festival Lechúcico: completa ""Vigilancia de lechúcico lunar""","El {EventStartDate}, completa la misión ""Vigilancia de lechúcico lunar"" de Claro de la Luna, en Kalimdor.",389,148588,150,0,-40
Aniversario de WoW: participa en la Venganza de Korrak,"Del {EventStartDate} al {EventEndDate}, participa en el campo de batalla Venganza de Korrak.",390,148590,100,0,-60
Aniversario de WoW: asesina al Caminante del Destino,"Del {EventStartDate} al {EventEndDate}, mata al Caminante del Destino en Tanaris.",391,148592,100,0,-60
Aniversario de WoW: usa /animar con Leeroy Jenkins,"Del {EventStartDate} al {EventEndDate}, usa la emoción /animar con Leeroy Jenkins en las Cavernas del Tiempo.",392,148594,50,0,-60
Aniversario de WoW: completa misiones en un grupo y con un nivel inferior a 20,"Del {EventStartDate} al {EventEndDate}, completa 5 misiones estando en un grupo y con un nivel inferior a 20.",393,148596,100,0,-60
Festival Lechúcico: asesina enemigos con tu prole del lechúcico lunar,"El {EventStartDate}, entabla amistad con una prole de lechúcico lunar en Claro de la Luna (Kalimdor) y después mata a 25 enemigos que otorguen PE con tu nuevo compañero lechúcico.",394,148609,150,0,-40
Aniversario de WoW: lanza fuegos artificiales en capitales,"Del {EventStartDate} al {EventEndDate}, lanza 10 petardos o fuegos artificiales de celebración en Ventormenta u Orgrimmar.",395,148611,50,0,-60
Generosidad del Peregrino: obtén El espíritu de compartir,"Del {EventStartDate} al {EventEndDate}, consume todas las comidas de una mesa generosa para obtener El espíritu de compartir.",396,148617,50,0,-70
Generosidad del Peregrino: obtén El espíritu de compartir en todas las zonas de las Islas Dragón,"Del {EventStartDate} al {EventEndDate}, consume todas las comidas de una mesa generosa para obtener El espíritu de compartir en las siguientes zonas.",397,148619,100,396,-70
Generosidad del Peregrino: cocina todas las recetas de Generosidad del Peregrino,"Del {EventStartDate} al {EventEndDate}, cocina las siguientes comidas de la Generosidad del Peregrino.",398,148638,100,0,-70
Generosidad del Peregrino: completa misiones,"Del {EventStartDate} al {EventEndDate}, completa 5 misiones de la Generosidad del Peregrino.",399,148656,100,0,-70
Generosidad del Peregrino: prueba los sabores de Azeroth,"Del {EventStartDate} al {EventEndDate}, cómete una ración de las siguientes comidas.",400,148660,150,0,-70
Generosidad del Peregrino: cubre a todo el mundo con plumas de pavo,"Del {EventStartDate} al {EventEndDate}, dispara a las siguientes razas con disparadores de pavos.",401,148674,100,0,-70
