ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
"Используйте игрушку ""Коробок спичек""","Используйте коробок спичек в Вальдраккене, Искаре, лагере Драконьей экспедиции и Марукае.",225,145571,100,0,0
"Танцевальная вечеринка аукциона: получите эффект ""Ноги в пляс"".","{EventStartDate} получите эффект ""Ноги в пляс"", телепортировавшись на сцену в аукционном доме Оргриммара или Штормграда.",226,145586,100,0,-22
Огненный солнцеворот: украдите пламя.,"С {EventStartDate} по {EventEndDate} выполните задание ""Похищение пламени Оргриммара"" или ""Похищение пламени Штормграда"".",227,145588,150,0,-2
Покажите свою радость (/рад) торговой лавке,Покажите радость (/рад) торговцам в торговой лавке и их товарам.,228,145597,20,0,0
Покажите свою радость (/рад) супербанде Великого Панциря,"Используйте игрушку ""Супербанда Великого Панциря"" и покажите радость (/рад) супербанде Великого Панциря.",230,145600,20,0,0
Покажите свою радость (/рад) драконьим Аспектам,Покажите радость (/рад) драконьим Аспектам в Вальдраккене.,231,145602,20,0,0
Используйте термические танцевальные стельки,"Используйте игрушку ""Термические танцевальные стельки"" в Вальдраккене и Лоамме.",232,145606,50,0,-30
Крикните /браво термическим танцевальным стелькам,"Покричите /браво игроку противоположной фракции под действием эффекта ""Пламенные ноги"" от игрушки ""Термические танцевальные стельки"".",233,145613,100,0,-30
Выполните ежедневные задания в лагерях насыщения во время налета Фиракка,Выполните ежедневные задания в лагерях насыщения во время налета Фиракка на Драконьих островах.,234,145702,100,0,0
Покажите радость (/рад) гоночным улиткам в Мерцающем Огге,Покажите радость (/рад) гоночным улиткам в Мерцающем Огге.,235,145736,50,0,0
"Используйте игрушку ""Веселая клыкаррская вечеринка""","Используйте игрушку ""Веселая клыкаррская вечеринка"" в Вальдраккене и Лоамме.",236,145723,50,0,0
"Используйте игрушку ""Скользящие пески"".","Используйте игрушку ""Скользящие пески"" в Вальдраккене, деревне моркутов и Лоамме.",237,145741,50,0,-40
"Потанцуйте (/танец) с игрушкой ""Скользящие пески""","Потанцуйте (/танец) с игроком противоположной фракции под действием игрушки ""Скользящие пески"".",238,145745,100,0,-40
Запустите инженерные салюты драконов в столицах,Запустите инженерные салюты драконов в Вальдраккене и Штормграде/Оргриммаре.,239,145765,50,0,-50
Откройте сундуки с сокровищами в пещерах ниффов.,"Откройте сундуки с добычей, исследуя пещеру Заралек со спутником-ниффом.",240,145770,200,0,0
Запустите салюты драконов в подземельях Dragonflight,Запустите инженерные салюты драконов в подземельях Dragonflight.,241,145788,50,0,-50
Запустите салюты драконов в подземельях Dragonflight,Запустите инженерные салюты драконов в рейдовых подземельях Dragonflight.,242,145790,50,0,-50
"Используйте игрушку ""Танцы Новой Луны"".","Используйте игрушку ""Танцы Новой Луны"" в Лоамме.",243,145792,50,0,0
Расставьте драконий чайный сервиз.,"Используйте игрушку ""Драконий чайный сервиз"" в Вальдраккене, Искаре, деревне моркутов и у Обсидианового Трона.",244,145794,50,0,0
"Используйте игрушку ""Т.А.Н.Э.Ц.""","Послушайте музыку из игрушки ""Т.А.Н.Э.Ц."" в Вальдраккене и Штормграде/Оргриммаре.",245,145801,50,0,0
Ярмарка Новолуния: покажите свою радость (/рад) музыкальным группам,С 01.06 по 07.06 продемонстрируйте радость (/рад) музыкальным группам ярмарки Новолуния.,246,145810,75,0,0
Получите энергию стихий.,Добудьте энергию стихий  у существ в зоне изначальных бурь.,247,145813,100,0,0
Получите добычу из горнил насыщения во время налета Фиракка,Получите добычу из горнил насыщения во время налета Фиракка на Драконьих островах.,248,145855,100,0,0
Найдите древние камни в пещере Заралек,,249,145857,100,0,0
"Соберите детали титанов во время события ""Исследователи под огнем""","Соберите детали титанов во время события ""Исследователи под огнем: режим изоляции"".",250,145862,100,0,0
Попытайтесь /принюхаться к Мирриту.,/Принюхайтесь к Мирриту во время поисков сокровищ в пещере Заралек.,251,145976,50,0,0
Отгоните воодушевленных болельщиков на улиточных бегах.,"Отгоните воодушевленных болельщиков, мешающих улиточным бегам в Мерцающем Огге.",252,145980,50,0,0
"Убейте существ во время события ""Исследователи под огнем""","Убейте существ во время события ""Исследователи под огнем"" в руинах Дреказеры в пещере Заралек.",253,145988,150,0,0
Алчный посланец: убейте 2 алчных гоблинов,"С {EventStartDate} по {EventEndDate} убивайте алчных гоблинов в Штормграде, Оргриммаре, Дорногале и Нижней Шахте.",254,146252,60,0,0
Улучшите отношения с лоаммскими ниффами,,255,146080,100,0,0
Огненный солнцеворот: Совершите /поклон перед сполохом,С {EventStartDate} по {EventEndDate} совершите /поклон перед летним сполохом или праздничным сполохом.,256,146088,50,0,0
Одержите победу в 1 битве питомцев в режиме PvP.,,258,146502,50,0,0
Одержите победу в 5 битвах питомцев в режиме PvP.,,259,146504,100,258,0
Поймайте необычного боевого питомца,Поймайте необычного боевого питомца в пещере Заралек.,260,146506,100,0,0
Победите в дуэлях на Драконьих островах,"Победите другого игрока в дуэли в Вальдраккене, Марукае и Лоамме.",261,146508,100,0,0
Помогите Хитрику победить в улиточных бегах,Герои Орды помогают улитке Хитрику победить в улиточных бегах Мерцающего Огга в пещере Заралек.,262,146515,100,0,0
Помогите Робышу победить в улиточных бегах,Герои Альянса помогают улитке Робышу победить в улиточных бегах Мерцающего Огга в пещере Заралек.,263,146539,100,0,0
Помогите Брюли победить в улиточных бегах,Помогите Брюли победить в улиточных бегах Мерцающего Огга в пещере Заралек.,264,146541,100,0,0
Пройдите 1 маршрут для гонок драконов на Драконьих островах,Поговорите с бронзовым хранителем времени на месте состязания на Драконьих островах.,265,146543,100,0,0
"Шоу ""Наденьте это немедленно!"": получите 20 жетонов.","С {EventStartDate} по {EventEndDate} получите жетоны шоу ""Наденьте это немедленно!""",266,146545,25,0,0
"Шоу ""Наденьте это немедленно!"": получите 300 жетонов.","С {EventStartDate} по {EventEndDate} получите жетоны шоу ""Наденьте это немедленно!""",267,146547,200,61,0
"Шоу ""Наденьте это немедленно"": пройдите 2 задания ""Работай на камеру!""","С {EventStartDate} по {EventEndDate} выполните задания ""Работай на камеру"" на Драконьих островах или в Каз Алгаре.",268,146549,25,0,0
"Шоу ""Наденьте это немедленно"": пройдите 10 заданий ""Работай на камеру!""","С {EventStartDate} по {EventEndDate} выполните задания ""Работай на камеру"" на Драконьих островах или в Каз Алгаре.",269,146551,100,268,0
"Шоу ""Наденьте это немедленно!"": получите первое место","С {EventStartDate} по {EventEndDate} получите первое место в шоу ""Наденьте это немедленно!""",270,146553,100,0,0
"Шоу ""Наденьте это немедленно!"": испытайте /трепет, глядя на выставленный напоказ победивший наряд","С {EventStartDate} по {EventEndDate} испытайте /трепет, глядя на выставленный в торговой лавке победивший наряд в Штормграде или Оргриммаре.",271,146559,25,0,0
День бесплатных футболок: получите 1 футболку,{EventStartDate} получите футболки в Штормграде или Оргриммаре.,272,146561,50,0,0
День бесплатных футболок: получите 7 футболок,{EventStartDate} получите футболки в Штормграде или Оргриммаре.,273,146563,70,272,0
"День бесплатных футболок: продемонстрируйте /мускулы игроку противоположной фракции, надев бесплатную футболку","{EventStartDate} продемонстрируйте /мускулы игроку противоположной фракции, надев бесплатную футболку.",274,146565,80,0,0
"Ярмарка Новолуния: получите аксессуар ""Боец арены""","С 07.09 по 13.09 одержите победу в схватке Новолуния и получите аксессуар ""Боец арены"" на острове Новолуния.",275,146567,200,0,-60
"Ярмарка Новолуния: примите участие в концерте ""Чумного вепря""","Примите участие в концерте ""Чумного вепря"" на острове Новолуния с 06.07 по 12.07.",276,146767,150,0,0
Ярмарка Новолуния: завершите 1 гонку,С 05.10 по 11.10 пройдите гонки на набережной острова Новолуния.,277,146769,50,0,0
Ярмарка Новолуния: завершите 4 гонки,С 05.10 по 11.10 пройдите гонки на набережной острова Новолуния.,278,146774,100,277,0
Путешествия во времени: пройдите 1 подземелье в режиме путешествия во времени Burning Crusade,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Burning Crusade.,279,146779,25,0,0
Путешествия во времени: пройдите 5 подземелий в режиме путешествия во времени Burning Crusade,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Burning Crusade.,280,146787,100,279,0
Путешествия во времени: победите укротителей питомцев Запределья,С {EventStartDate} по {EventEndDate} победите 3 опытных укротителей питомцев Запределья из перечисленных:,281,146797,100,0,0
Путешествия во времени: займитесь рыбалкой в Запределье,С {EventStartDate} по {EventEndDate} выудите предметы в Запределье.,282,146803,100,0,0
Пройдите сюжетную цепочку заданий в детском саду для драконят,Поговорите с Джиханной в детском саду для драконят в Вальдраккене.,283,146806,250,0,0
"Чернокнижник: выполните задание ""Светлая Скверна""","Пройдите задания, играя за чернокнижника:",284,146821,150,0,0
"Добейтесь того, чтобы вас превозносили Провидцы или Алдоры","Добейтесь того, чтобы вас превозносили Провидцы или Алдоры в Шаттрате.",285,146834,100,0,0
Выполните 1 ежедневное задание в детском саду для драконят,Выполните ежедневные задания в детском саду для драконят в Вальдраккене.,286,146921,100,0,0
Выполните 5 ежедневных заданий в детском саду для драконят,Выполните ежедневные задания в детском саду для драконят в Вальдраккене.,287,146937,100,286,0
Получите драконьи камни,,288,147005,100,0,0
Изготовьте гребень пламени Тьмы,Соберите фрагменты гребня пламени Тьмы и изготовьте любой гребень пламени Тьмы.,289,147009,150,0,0
Кубок Калимдора: пройдите 5 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Калимдоре.,291,147096,100,0,0
Кубок Калимдора: пройдите 10 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Калимдоре.,292,147098,150,291,0
Кубок Калимдора: пройдите 20 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Калимдоре.,293,147100,200,292,0
Кубок Калимдора: получите иллюзию внешнего вида шлема драконьего гонщика,С {EventStartDate} по {EventEndDate} приобретите шлем драконьего гонщика у Мазты в Вальдраккене.,294,147102,50,0,0
"Кубок Калимдора: отдайте /честь лорду Андестразу, надев предмет экипировки драконьего гонщика","С {EventStartDate} по {EventEndDate} отдайте /честь лорду Андестразу в Вальдраккене, надев предмет экипировки драконьего гонщика.",295,147104,20,0,0
Кубок Калимдора: узнайте направление у бронзового помощника хранителя времени,"С {EventStartDate} по {EventEndDate} поговорите с бронзовым помощником хранителя времени в Калимдоре, чтобы узнать место проведения гонки.",296,147106,20,0,0
"Пробудитель: пройдите цепочку заданий ""Усиление дракона""","Пройдите перечисленные ниже задания, играя за пробудителя-насыщателя:",297,147108,100,0,0
Выполните 2 ежедневных задания в Грани Эпохи.,Выполните ежедневные задания в Грани Эпохи в Тальдразусе.,298,147197,100,0,0
Выполните 5 ежедневных заданий в Грани Эпохи.,Выполните ежедневные задания в Грани Эпохи в Тальдразусе.,299,147204,100,298,0
Пройдите 1 портал времени,Пройдите портал времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,300,147575,50,0,0
Пройдите 5 порталов времени,Пройдите портал времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,301,147577,150,300,0
Победите Азмерлот,Победите Азмерлот в портале времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,302,147579,100,0,0
Покажите Соридорми эмоцию /отшатнуться,Покажите Соридорми эмоцию /отшатнуться в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,303,147581,50,0,0
Найдите ящик коллапсировавшей реальности,Найдите ящик коллапсировавшей реальности в портале времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах,304,147583,50,0,0
Хмельной фестиваль: заработайте 100 призовых жетонов,С {EventStartDate} по {EventEndDate} примите участие в Хмельном фестивале и заработайте призовые жетоны.,305,147728,100,0,0
Хмельной фестиваль: заработайте 300 призовых жетонов,С {EventStartDate} по {EventEndDate} примите участие в Хмельном фестивале и заработайте призовые жетоны.,306,147730,100,305,0
Хмельной фестиваль: заработайте 600 призовых жетонов,С {EventStartDate} по {EventEndDate} примите участие в Хмельном фестивале и заработайте призовые жетоны.,307,147732,200,306,0
Победите Артаса,Победите Артаса в портале времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,308,147734,100,0,0
Победите Иллидана,Победите Иллидана в портале времени в Тирхолдском резервуаре в Тальдразусе на Драконьих островах.,309,147736,100,0,0
Путешествия во времени: пройдите 1 подземелье в режиме путешествия во времени Wrath of the Lich King.,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Wrath of the Lich King.,310,147759,25,0,0
Путешествия во времени: пройдите 5 подземелий в режиме путешествия во времени Wrath of the Lich King,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Wrath of the Lich King.,311,147770,100,310,0
Путешествия во времени: пройдите 1 подземелье в режиме путешествия во времени Cataclysm.,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Cataclysm.,312,147780,25,0,0
Путешествия во времени: пройдите 5 подземелий в режиме путешествия во времени Cataclysm,С {EventStartDate} по {EventEndDate} пройдите подземелья в режиме путешествия во времени Cataclysm.,313,147788,100,312,0
Хмельной фестиваль: убейте Корена Худовара,С {EventStartDate} по {EventEndDate} убейте Корена Худовара.,314,147798,150,0,0
День пирата: станьте пиратом на один день,С {EventStartDate} по {EventEndDate} поговорите с жутким капитаном де Мезой в Пиратской Бухте и вступите в ее команду.,315,147800,80,0,0
День пирата: нужен корабль побольше!,"С {EventStartDate} по {EventEndDate} поговорите с жутким капитаном де Мезой в Пиратской Бухте и выполните задание ""Нужен корабль побольше!""",316,147802,80,0,-40
День пирата: победите Красавчика Харлана с Питом,"С {EventStartDate} по {EventEndDate} поговорите с жутким капитаном де Мезой в Пиратской Бухте и получите Пита, а затем победите Красавчика Харлана с Питом на плече.",317,147804,80,0,0
Неделя урожая: почести герою,"С {EventStartDate} по {EventEndDate} поговорите с Явниром Нашаком около Оргриммара или Вагнером Молотобойцем около Стальгорна и выполните задание ""Почести герою"".",318,147806,200,0,0
Неделя урожая: сделайте /поклон прославленному предку или герою,С {EventStartDate} по {EventEndDate} сделайте /поклон прославленному предку у Оргриммара или прославленному герою у Стальгорна.,319,147809,100,0,0
Тайны Азерота: 1 раскрытая тайна,"С {EventStartDate} по {EventEndDate} выполните задание события ""Тайны Азерота"" или раскройте одну из тайн.",320,147811,50,0,0
Отрекшиеся: выполните цепочку заданий на получение традиционных доспехов,"Выполните указанные ниже задания для получения традиционных доспехов, играя за Отрекшегося:",321,147832,100,0,0
Путешествия во времени: победите укротителей питомцев Нордскола,С {EventStartDate} по {EventEndDate} победите 3 опытных укротителей питомцев Нордскола из перечисленных:,322,147839,100,0,0
Путешествия во времени: победите укротителей питомцев зон Катаклизма,С {EventStartDate} по {EventEndDate} победите 3 опытных укротителей питомцев Калимдора и Восточных королевств из перечисленных:,323,147845,100,0,0
Тайны Азерота: 3 раскрытые тайны,"С {EventStartDate} по {EventEndDate} выполните задания события ""Тайны Азерота"" или раскройте тайны.",324,147853,100,320,0
Тайны Азерота: 7 раскрытых тайн,"С {EventStartDate} по {EventEndDate} выполните задания события ""Тайны Азерота"" или раскройте тайны.",325,147856,150,324,0
Пройдите испытание гонки на драконах на Драконьих островах,Поговорите с бронзовым хранителем времени на Драконьих островах.,326,147859,25,0,0
Пройдите 5 испытаний гонок на драконах на Драконьих островах,Поговорите с бронзовым хранителем времени на Драконьих островах.,327,147861,50,326,0
Пройдите 10 испытаний гонок на драконах на Драконьих островах,Поговорите с бронзовым хранителем времени на Драконьих островах.,328,147863,50,327,0
Пройдите 20 испытаний гонок на драконах на Драконьих островах,Поговорите с бронзовым хранителем времени на Драконьих островах.,329,147865,100,328,0
Пройдите 3 сна наяву,"Пройдите события ""Сон наяву"" в зонах Прилива Снов на Драконьих островах.",330,147867,50,0,0
Пройдите 15 снов наяву,"Пройдите события ""Сон наяву"" в зонах Прилива Снов на Драконьих островах.",331,147869,100,330,0
"Убейте 3 редких элитных существ, усиленных Приливом Снов",Убейте редких элитных существ в зонах Дикого Сна на Драконьих островах.,332,147871,50,0,0
"Убейте 15 редких элитных существ, усиленных Приливом Снов",Убейте редких элитных существ в зонах Дикого Сна на Драконьих островах.,333,147873,100,332,0
Соберите 100 ед. слияния Прилива Снов,"Собирайте слияние Прилива Снов, выполняя задачи в зонах Прилива Снов на Драконьих островах.",334,147875,100,0,0
"Пройдите цепочку заданий ""Примирение""","Поговорите с дракомандиром Эмберталь в Вальдраккене и начните задание ""Одно крыло"".",335,147877,100,0,0
Путешествия во времени: пройдите 1 подземелье из дополнения Mists of Pandaria,С {EventStartDate} по {EventEndDate} проходите подземелья дополнения Mists of Pandaria в режиме путешествия во времени.,336,147879,25,0,0
Путешествия во времени: пройдите 5 подземелий из дополнения Mists of Pandaria,С {EventStartDate} по {EventEndDate} проходите подземелья дополнения Mists of Pandaria в режиме путешествия во времени.,337,145198,100,336,0
Соберите 250 ед. слияния Прилива Снов,"Собирайте слияние Прилива Снов, выполняя задачи в зонах Прилива Снов на Драконьих островах.",339,149014,150,334,0
"Убейте редких элитных существ, усиленных Приливом Снов",Убейте редких элитных существ в зонах Дикого Сна на Драконьих островах.,340,147886,100,0,0
"Ярмарка Новолуния: выполните задание ""Гноллобой""","Выполните задание ""Гноллобой"" на острове Новолуния с 04.05 по 10.05.",341,147895,50,0,0
Ярмарка Новолуния: прокатитесь с ветерком,С 02.06 по 08.06 покатайтесь на карусели или горках ярмарки Новолуния.,342,147897,50,0,0
Потанцуйте (/танец) с посетителем Драконьего тайника,"Потанцуйте (/танец) с посетителем танцевальной вечеринки в ""Драконьем тайнике"" в Вальдраккене.",343,147900,50,0,0
Система поиска рейда: пройдите рейд в розовом колпаке,Пройдите одно из крыльев в системе поиска рейда в розовом колпаке.,344,147905,50,0,0
Хмельной фестиваль: выполните 2 задания Хмельного фестиваля,С {EventStartDate} по {EventEndDate} выполняйте задания Хмельного фестиваля в открытом мире.,345,147937,50,0,-50
Хмельной фестиваль: выполните 5 заданий Хмельного фестиваля,С {EventStartDate} по {EventEndDate} выполняйте задания Хмельного фестиваля в открытом мире.,346,147939,50,345,-50
Одержите победу в 1 PvP-битве питомцев с питомцами-нежитью,Одержите победу в 1 PvP-битве питомцев как минимум с двумя питомцами-нежитью в команде,347,148003,50,0,0
Тыквовин: наведайтесь к кулькам конфет в режиме войны,С {EventStartDate} по {EventEndDate} собирайте пригоршни конфет из кульков по всему миру в режиме войны.,348,148005,50,0,-60
Возделывайте землю на своей ферме Солнечной Песни,Обработайте землю на ферме Солнечной Песни в Полугорье долины Четырех Ветров.,350,148009,50,0,-40
Заработайте золото на 4 маршрутах для гонок драконов на Драконьих островах,Поговорите с бронзовым хранителем времени на Драконьих островах.,351,148012,50,0,0
Тыквовин: наведайтесь к кулькам конфет на Драконьих островах,С {EventStartDate} по {EventEndDate} собирайте пригоршни конфет из кульков на Драконьих островах.,353,148016,50,0,-50
Тыквовин: наведайтесь к кулькам конфет в Пандарии,С {EventStartDate} по {EventEndDate} собирайте пригоршни конфет из кульков в Пандарии.,354,148018,50,0,-50
Тыквовин: выполните 5 ежедневных заданий Тыквовина,С {EventStartDate} по {EventEndDate} выполняйте ежедневные задания Тыквовина в Штормграде или Подгороде.,355,148020,100,0,-60
Тыквовин: выполните 15 ежедневных заданий Тыквовина,С {EventStartDate} по {EventEndDate} выполняйте ежедневные задания Тыквовина в Штормграде или Подгороде.,356,148022,150,355,-60
Тыквовин: победите Всадника без головы несколько раз,С {EventStartDate} по {EventEndDate} побеждайте Всадника без головы снова и снова.,357,148026,100,0,-60
Тыквовин: победите Всадника без головы под действием всех 4 проклятий плетеных людей,С {EventStartDate} по {EventEndDate} победите Всадника без головы под действием всех 4 проклятий плетеных людей.,358,148028,100,0,-60
Тыквовин: выловите яблоки в маске Тыквовина,С {EventStartDate} по {EventEndDate} выловите яблоки в маске Тыквовина.,359,148042,50,0,-60
Ярмарка Новолуния: поговорите с беспокойным духом,С 06.07 по 12.07 поговорите с призраком на острове Новолуния.,360,148056,50,0,0
Великая гонка Гномрегана: поучаствуйте в гонке,{EventStartDate} поучаствуйте в забеге из Нового Города Механиков в Дун Мороге.,361,148058,100,0,-30
"Хмельной фестиваль: поучаствуйте в ""Сарделирии""","С {EventStartDate} по {EventEndDate} поучаствуйте в ""Сарделирии"" Хмельного фестиваля рядом со Стальгорном или Оргриммаром.",362,148060,50,0,-20
Посмейтесь (/хохот) над игроком-нежитью,Посмейтесь (/хохот) над игроком-нежитью.,363,148065,50,0,0
Выполните локальные задания для наездников на драконах в Запретном крае,Поговорите с бронзовым хранителем времени на Драконьих островах.,364,148098,100,0,0
Пройдите маршруты гонок на драконах в сложном режиме на Драконьих островах,"Пройдите маршруты гонок на драконах в сложном режиме на Берегах Пробуждения, равнинах Он'ары, Лазурном Просторе и в Тальдразусе.",365,148100,100,0,0
"Ярмарка Новолуния: пройдите подземелье, надев рыбью голову","С 01.09 по 07.09 пройдите подземелье через систему поиска, надев отрубленную голову алого тунца или лазурной селедки, выловленных на острове Новолуния.",366,148102,100,0,-30
Великая гонка Гномрегана: поучаствуйте в гонке за гнома не выше 10 уровня в розовой рубашке.,"{EventStartDate} поучаствуйте в забеге из Нового Города Механиков в Дун Мороге за гнома или механогнома не выше 10 уровня, надев розовую рубашку из магической ткани.",367,148104,150,0,-30
"Соберите 50 трав, кусков руды или шкур на Драконьих островах",,368,148528,50,0,0
"Соберите 250 трав, кусков руды или шкур на Драконьих островах",,369,148743,100,368,0
Выполните 2 из перечисленных заданий для наездников на драконах,,370,148532,100,0,0
Потратьте 100 ед. бодрости во время полетов на драконах,,371,148542,50,0,0
Потратьте 1000 ед. бодрости во время полетов на драконах,,372,148546,100,371,0
"Ярмарка Новолуния: выполните задание ""В яблочко!""","С 01.12 по 07.12 выполните задание ""В яблочко!"" на острове Новолуния.",373,148550,50,0,0
"Выполните задание ""Искры жизни""","Выполните задание ""Искры жизни"" на Драконьих островах.",375,148554,100,0,0
Победите в сражении на поле боя персонажем ниже 70-го уровня,,376,148556,100,0,0
Одержите победу в PvP-битве питомцев с индейкой в команде,Одержите победу в PvP-битве питомцев с индейкой в команде,377,148558,100,0,0
Покормите питомца закуской или лакомством,"Покормите боевого питомца закуской ""Счастливый питомец"", лакомством для питомца или малым лакомством для питомца.",378,148560,50,0,0
"Дополнительное событие ""Локальные задания"": выполняйте локальные задания в группе",С {EventStartDate} по {EventEndDate} выполняйте локальные задания в группе.,379,148564,100,0,0
"Дополнительное событие ""Поля боя"": победите в сражении на эпическом поле боя",С {EventStartDate} по {EventEndDate} победите в сражении на эпическом поле боя.,380,148566,100,0,0
Неделя подземелий: проходите героические подземелья со случайными игроками,С {EventStartDate} по {EventEndDate} пройдите героические подземелья со случайными игроками через систему поиска.,381,148568,150,0,0
Проходите подземелья с гильдией,Пройдите подземелья через систему поиска вместе с гильдией.,383,148572,150,0,0
Выполняйте задания в группе,,384,148574,100,0,0
Получите все перечисленные положительные эффекты сразу,,385,148576,50,0,0
Покатайтесь на транспорте другого игрока,,386,148582,50,0,0
День мертвых: победите борца,С {EventStartDate} по {EventEndDate} купите костюм борца у Чепмана и победите другого игрока в костюме борца.,387,148584,100,0,-10
"День мертвых: выполните задание ""Благодарный покойник""","С {EventStartDate} по {EventEndDate} выполните задание ""Благодарный покойник"" в столице вашей расы.",388,148586,100,0,-10
"Фестиваль лунных совухов: выполните задание ""Наблюдения за лунными совухами""","{EventStartDate} выполните задание ""Наблюдения за лунными совухами"" на Лунной поляне в Калимдоре.",389,148588,150,0,-40
"Годовщина: сразитесь на поле боя ""Месть Коррака""","С {EventStartDate} по {EventEndDate} поучаствуйте в сражении на поле боя ""Месть Коррака"".",390,148590,100,0,-60
Годовщина World of Warcraft: убейте Предвестника Рока,С {EventStartDate} по {EventEndDate} убейте Предвестника Рока в Танарисе.,391,148592,100,0,-60
Годовщина: продемонстрируйте радость (/рад) Лирою Дженкинсу,С {EventStartDate} по {EventEndDate} продемонстрируйте радость (/рад) Лирою Дженкинсу на фестивале в Танарисе.,392,148594,10,0,-60
Годовщина: выполните задания в группе персонажем ниже 20 уровня,С {EventStartDate} по {EventEndDate} выполните 5 заданий в группе персонажем ниже 20 уровня.,393,148596,50,0,0
Фестиваль лунных совухов: убивайте врагов вместе с лунным совушком,"{EventStartDate} подружитесь с лунным совушком на Лунной поляне в Калимдоре, а затем убейте вместе с ним 25 врагов, которые дают опыт.",394,148609,150,0,-40
Годовщина: запустите фейерверки в столицах,С {EventStartDate} по {EventEndDate} запустите 10 праздничных фейерверков или салютов в Штормграде или Оргриммаре.,395,148611,20,0,-60
Пиршество странников: получите дух пиршества,"С {EventStartDate} по {EventEndDate} попробуйте все блюда на пиршественном столе, чтобы получить дух пиршества.",396,148617,50,0,-70
Пиршество странников: получите дух пиршества во всех зонах Драконьих островов,"С {EventStartDate} по {EventEndDate} попробуйте все блюда на пиршественном столе во всех перечисленных зонах, чтобы получить дух пиршества.",397,148619,100,396,-70
Пиршество странников: приготовьте все блюда,С {EventStartDate} по {EventEndDate} приготовьте все блюда Пиршества странников.,398,148638,100,0,-70
Пиршество странников: выполните задания,С {EventStartDate} по {EventEndDate} выполните 5 заданий Пиршества странников.,399,148656,100,0,-70
Пиршество странников: почувствуйте вкус Азерота,С {EventStartDate} по {EventEndDate} попробуйте каждое из перечисленных блюд.,400,148660,150,0,-70
Пиршество странников: засыпьте всех индюшачьими перьями,С {EventStartDate} по {EventEndDate} выстрелите в игроков всех перечисленных рас из индейкомета.,401,148674,100,0,-70
Пиршество странников: поохотьтесь на индеек в шляпе странника,"С {EventStartDate} по {EventEndDate} наденьте шляпу странника и быстро убейте диких индеек в Элвиннском лесу, Тирисфальских лесах или на равнинах Он'ары, чтобы получить эффект ""Повелитель индеек"".",402,148717,150,0,-70
Годовщина: выиграйте PvP-битву питомцев с Ледокрылышем,Выиграйте PvP-битву питомцев с Ледокрылышем в команде с {EventStartDate} по {EventEndDate}.,403,148719,50,0,-60
Улучшите предметы драконьими камнями,,404,148721,100,0,0
Пройдите случайное подземелье или поле боя в одной группе с приглашенным или пригласившим другом,Пройдите случайное подземелье или случайное поле боя через систему поиска в одной группе с приглашенным или пригласившим другом.,405,148739,150,0,0
