ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
애완동물 대전 도전 퀘스트 완료,"달라란의 애완동물 상점, 보랄러스의 티지 기어졸트, 또는 다자알로의 라데크 퓨즈락을 방문해 도전을 시작해야 합니다.",216,145477,100,0,0
화려한 불꽃놀이: 구경꾼과 /춤추기,"{EventStartDate}에 스톰윈드, 오그리마, 무법항에서 구경꾼에게 /춤 감정표현을 사용해야 합니다.",217,145546,100,0,-4
불타는 수호자의 메달 장난감을 사용하고 생명체 처치,용의 섬에서 불타는 수호자의 메달 장난감의 효과를 받는 상태로 경험치를 제공하는 생명체를 처치해야 합니다.,218,145550,100,0,0
비늘파괴자 성채 또는 흑요석 성채에서 생명체 처치,깨어나는 해안에 있는 비늘파괴자 성채 또는 흑요석 성채에서 생명체를 처치해야 합니다.,219,145554,100,0,0
반짝반짝 발광 생물: 해파리 잼 구매,{EventStartDate}에 바쉬르에 있는 맥스 메가블라스트에게서 해파리 잼을 구매해야 합니다.,220,145559,120,0,-13
반짝반짝 발광 생물: 수중 추진 장치 구매,{EventStartDate}에 바쉬르에 있는 맥스 메가블라스트에게서 수중 추진 장치를 구매해야 합니다.,221,145563,130,0,-13
반짝반짝 발광 생물: 손상된 잠수모 구매,{EventStartDate}에 바쉬르에 있는 맥스 메가블라스트에게서 손상된 잠수모를 구매해야 합니다.,222,145565,150,0,-13
성냥갑 장난감 효과로 불타는 플레이어에게 /추워,성냥갑 장난감의 효과를 받는 플레이어에게 /추워를 사용해야 합니다.,223,145567,50,0,0
경매장 무도회: 화난 상인에게 /이의,{EventStartDate}에 스톰윈드 또는 오그리마 경매장 바깥에서 화난 상인에게 /이의 감정표현을 사용해야 합니다.,224,145569,100,0,-22
성냥갑 장난감 사용,"발드라켄, 이스카라, 용비늘 기지, 마루카이에서 성냥갑 장난감을 사용해야 합니다.",225,145571,100,0,0
경매장 무도회: 유쾌한 발짓 얻기,{EventStartDate}에 스톰윈드 또는 오그리마 경매장에서 무대로 소환되어 유쾌한 발짓 효과를 얻어야 합니다.,226,145586,100,0,-22
한여름 불꽃축제: 불꽃 훔치기,{EventStartDate}~{EventEndDate} 동안 오그리마 불꽃 훔치기 또는 스톰윈드 불꽃 훔치기 퀘스트를 완료해야 합니다.,227,145588,150,0,-2
교역소에 /환호,교역소 상인과 상품에 /환호를 사용해야 합니다.,228,145597,20,0,0
끝내주는 껍질의 칸 일당에게 /환호,끝내주는 껍질의 칸 일당 장난감을 사용한 후 끝내주는 껍질의 칸 일당에게 /환호를 사용해야 합니다.,230,145600,20,0,0
용의 위상에게 /환호,발드라켄에 있는 용의 위상에게 /환호를 사용해야 합니다.,231,145602,20,0,0
단열 처리된 춤추는 깔창 사용 장난감 사용,발드라켄과 로암에서 단열 처리된 춤추는 깔창 장난감을 사용해야 합니다.,232,145606,50,0,-30
단열 처리된 춤추는 깔창에 /만세,단열 처리된 춤추는 깔창 장난감으로 불의 고리 효과를 받는 상대 진영 플레이어에게 /만세를 사용해야 합니다.,233,145613,100,0,-30
열화의 야영지에서 피락의 습격 일일 퀘스트 완료,용의 섬에 있는 열화의 야영지에서 피락의 습격 일일 퀘스트를 완료해야 합니다.,234,145702,100,0,0
글리머로그 경주 달팽이에 /환호,글리머로그에서 경주용 달팽이에게 /환호 감정표현을 사용해야 합니다.,235,145736,50,0,0
행복의 투스카르 축제 장난감 사용,발드라켄과 로암에서 행복의 투스카르 축제 장난감을 사용해야 합니다.,236,145723,50,0,0
잰걸음 모래 장난감 사용,"발드라켄, 모르쿠트 마을, 로암에서 잰걸음 모래 장난감을 사용해야 합니다.",237,145741,50,0,-40
잰걸음 모래 /춤추기,잰걸음 모래 장난감의 잰걸음 모래 효과를 받는 상대 진영 플레이어와 /춤을 춰야 합니다.,238,145745,100,0,-40
대도시에서 용군단 폭죽 발사,"발드라켄, 스톰윈드 또는 오그리마에서 기계공학 용군단 폭죽 아이템을 사용해야 합니다.",239,145765,50,0,-50
니펜 동굴에서 보물 상자 획득,자랄레크 동굴에서 니펜 동료와 동굴을 탐험해 보물 상자를 획득해야 합니다.,240,145770,200,0,0
용군단 던전에서 용군단 폭죽 발사,용군단 던전에서 기계공학 용군단 폭죽 아이템을 사용해야 합니다.,241,145788,50,0,-50
용군단 공격대에서 용군단 폭죽 발사,용군단 공격대에서 기계공학 용군단 폭죽 아이템을 사용해야 합니다.,242,145790,50,0,-50
댄스 댄스 다크문 장난감 사용,로암에서 댄스 댄스 다크문 장난감을 사용해야 합니다.,243,145792,50,0,0
용의 다기 세트 장난감 사용,"발드라켄, 이스카라, 모르쿠트 마을, 흑요석 왕좌에서 용의 다기 세트 장난감을 사용해야 합니다.",244,145794,50,0,0
최첨단 음악 연주기 장난감 사용,발드라켄과 스톰윈드 혹은 오그리마에서 최첨단 음악 연주기 장난감을 사용해 음악을 들어야 합니다.,245,145801,50,0,0
다크문 축제: 밴드에 /환호,6월 1~7일 동안 다크문 유랑단 섬에서 밴드에게 /환호를 보내야 합니다.,246,145810,75,0,0
넘치는 정기 획득,원시술사 폭풍에 영향을 받은 생명체에게서 넘치는 정기를 획득해야 합니다.,247,145813,100,0,0
열화의 야영지에서 피락의 습격 열화의 도가니 획득,용의 섬에 있는 열화의 야영지에서 피락의 습격 열화의 도가니를 획득해야 합니다.,248,145855,100,0,0
자랄레크 동굴에서 고대의 돌 발견,,249,145857,100,0,0
위기의 연구원들 티탄 부품 수집,봉쇄 소동 진행 중 위기의 연구원들 티탄 부품을 수집해야 합니다.,250,145862,100,0,0
미리트에게 /킁킁,자랄레크 동굴에서 보물을 찾아 동굴 탐험 중 미리트에게 /킁킁 감정표현을 사용해야 합니다.,251,145976,50,0,0
달팽이 경주에서 들뜬 추종자 쫓아내기,글리머로그에서 달팽이 경주를 방해하는 들뜬 추종자를 쫓아내야 합니다.,252,145980,50,0,0
위기의 연구원들 생명체 처치,자랄레크 동굴 드레카제라 폐허에서 위기의 연구원들 생명체를 처치해야 합니다.,253,145988,150,0,0
탐욕의 사절: 보물 고블린 처치,"{EventStartDate}~{EventEndDate} 동안 스톰윈드, 오그리마 또는 용의 섬에서 보물 고블린을 처치해야 합니다.",254,146252,250,0,0
로암 니펜 평판 획득,,255,146080,100,0,0
한여름 불꽃축제: 불덩이에게 /인사,{EventStartDate}~{EventEndDate} 동안 한여름 불덩이 또는 축제 불덩이에게 /인사 감정표현을 사용해야 합니다.,256,146088,50,0,0
플레이어 간 애완동물 대전 1승,,258,146502,50,0,0
플레이어 간 애완동물 대전 5승,,259,146504,100,258,0
고급 전투 애완동물 사로잡기,자랄레크 동굴에서 고급 전투 애완동물을 사로잡아야 합니다.,260,146506,100,0,0
용의 섬 결투 승리,"발드라켄, 마루카이, 로암에서 다른 사람과 결투를 벌여 승리해야 합니다.",261,146508,100,0,0
까칠이의 달팽이 경주 승리 돕기,자랄레크 동굴 글리머로그 경주에서 호드 구성원으로서 달팽이 까칠이를 지원해야 합니다.,262,146515,100,0,0
부끄럼쟁이의 달팽이 경주 승리 돕기,자랄레크 동굴 글리머로그 경주에서 얼라이언스 구성원으로서 달팽이 부끄럼쟁이를 지원해야 합니다.,263,146539,100,0,0
브룰리의 달팽이 경주 승리 돕기,자랄레크 동굴 글리머로그 경주에서 달팽이 브룰리를 지원해야 합니다.,264,146541,100,0,0
용의 섬 용 조련술 대경주 경주로 1회 완료,용의 섬에 있는 활성화된 대경주 지점에서 청동 시간지기와 대화해야 합니다.,265,146543,100,0,0
멋의 대제전: 멋의 대제전 징표 20개 획득,{EventStartDate}~{EventEndDate} 동안 멋의 대제전에 참여하여 멋의 대제전 징표를 획득해야 합니다.,266,146545,25,0,0
멋의 대제전: 멋의 대제전 징표 300개 획득,{EventStartDate}~{EventEndDate} 동안 멋의 대제전에 참여하여 멋의 대제전 징표를 획득해야 합니다.,267,146547,200,61,0
"멋의 대제전: ""옷이 날개"" 퀘스트 2개 완료","{EventStartDate}~{EventEndDate} 동안 용의 섬 또는 카즈 알가르에서 ""옷이 날개"" 퀘스트를 완료해야 합니다.",268,146549,25,0,0
"멋의 대제전: ""옷이 날개"" 퀘스트 10개 완료","{EventStartDate}~{EventEndDate} 동안 용의 섬 또는 카즈 알가르에서 ""옷이 날개"" 퀘스트를 완료해야 합니다.",269,146551,100,268,0
멋의 대제전: 1위 등극,{EventStartDate}~{EventEndDate} 동안 멋의 대제전 대회에서 1위를 차지해야 합니다.,270,146553,100,0,0
멋의 대제전: 우승 복장 전시대에 /덜덜,{EventStartDate}~{EventEndDate} 동안 스톰윈드 또는 오그리마에서 교역소에 있는 우승 복장 전시대에 /덜덜을 사용해야 합니다.,271,146559,25,0,0
"무료 티셔츠의 날: 무료 ""티셔츠"" 1개 획득","{EventStartDate}에 스톰윈드 또는 오그리마에서 ""티셔츠""를 획득해야 합니다.",272,146561,50,0,0
"무료 티셔츠의 날: 무료 ""티셔츠"" 7개 획득","{EventStartDate}에 스톰윈드 또는 오그리마에서 ""티셔츠""를 획득해야 합니다.",273,146563,70,272,0
"무료 티셔츠의 날: 무료 ""티셔츠""를 입고 상대 진영 플레이어에게 /힘자랑","{EventStartDate}에 무료 ""티셔츠""를 착용한 상태로 상대 진영 플레이어에게 /힘자랑을 해야 합니다.",274,146565,80,0,0
다크문 축제: 사투장 싸움꾼 장신구 획득,12월 1~7일 동안 다크문 유랑단 섬에서 다크문 사투에 참여하여 사투장 싸움꾼 장신구를 획득해야 합니다.,275,146567,200,0,0
다크문 축제: 역병 멧돼지 밴드 콘서트 참가,9월 1~7일 동안 다크문 유랑단 섬에서 역병 멧돼지 밴드 콘서트에 참여해야 합니다.,276,146767,150,0,0
다크문 축제: 다크문 경주 1회 완료,10월 6~12일 동안 다크문 유랑단 섬에서 다크문 판잣길 경주를 완료해야 합니다.,277,146769,50,0,0
다크문 축제: 다크문 경주 4회 완료,10월 6~12일 동안 다크문 유랑단 섬에서 다크문 판잣길 경주를 완료해야 합니다.,278,146774,100,277,0
시간여행: 불타는 성전 시간여행 던전 1회 완료,{EventStartDate}~{EventEndDate} 동안 불타는 성전 시간여행 던전을 완료해야 합니다.,279,146779,25,0,0
시간여행: 불타는 성전 시간여행 던전 5회 완료,{EventStartDate}~{EventEndDate} 동안 불타는 성전 시간여행 던전을 완료해야 합니다.,280,146787,100,279,0
시간여행: 아웃랜드 애완동물 조련사 꺾기,{EventStartDate}~{EventEndDate} 동안 아래 나열된 아웃랜드 특급 조련사 3명을 꺾어야 합니다.,281,146797,100,0,0
시간여행: 아웃랜드 낚시,{EventStartDate}~{EventEndDate} 동안 아웃랜드에서 아이템을 낚아야 합니다.,282,146803,100,0,0
꼬마 비늘 탁아소 이야기 전개 완료,발드라켄 꼬마 비늘 탁아소에 있는 자이한나와 대화해야 합니다.,283,146806,250,0,0
흑마법사: 살짝 더 가벼운 지옥 완료,흑마법사로서 아래 나열된 퀘스트를 완료해야 합니다.,284,146821,150,0,0
점술가 길드 혹은 알도르 사제회 확고한 동맹 달성,샤트라스에 있는 점술가 길드 혹은 알도르 사제회와 확고한 동맹 평판을 달성해야 합니다.,285,146834,100,0,0
꼬마 비늘 탁아소 일일 퀘스트 1개 완료,발드라켄 꼬마 비늘 탁아소에서 일일 퀘스트를 완료해야 합니다.,286,146921,100,0,0
꼬마 비늘 탁아소 일일 퀘스트 5개 완료,발드라켄 꼬마 비늘 탁아소에서 일일 퀘스트를 완료해야 합니다.,287,146937,100,286,0
군단석 획득,,288,147005,100,0,0
암흑불길 문장 생성,암흑불길 문장의 파편을 모아 원하는 암흑불길 문장을 만듭니다.,289,147009,150,0,0
교역소 시험용,교역소 시험용,290,147073,1000,0,0
칼림도어 우승컵: 용 조련술 경주로 5회 완료,{EventStartDate}~{EventEndDate} 동안 칼림도어에 있는 청동 시간지기와 대화해야 합니다.,291,147096,100,0,0
칼림도어 우승컵: 용 조련술 경주로 10회 완료,{EventStartDate}~{EventEndDate} 동안 칼림도어에 있는 청동 시간지기와 대화해야 합니다.,292,147098,150,291,0
칼림도어 우승컵: 용 조련술 경주로 20회 완료,{EventStartDate}~{EventEndDate} 동안 칼림도어에 있는 청동 시간지기와 대화해야 합니다.,293,147100,200,292,0
칼림도어 우승컵: 비룡 경주자의 보호모 형상 수집,{EventStartDate}~{EventEndDate} 동안 발드라켄에 있는 마즈타에게서 비룡 경주자의 보호모를 구매해야 합니다.,294,147102,50,0,0
칼림도어 우승컵: 비룡 경주자 장비를 착용한 상태로 군주 안데스트라즈에게 /경례,{EventStartDate}~{EventEndDate} 동안 비룡 경주자 장비를 착용한 상태로 발드라켄에 있는 군주 안데스트라즈에게 /경례 감정표현을 사용해야 합니다.,295,147104,20,0,0
칼림도어 우승컵: 청동 시간지기 조수에게 안내받기,{EventStartDate}~{EventEndDate} 동안 칼림도어에 있는 청동 시간지기 조수와 대화하여 경주로 위치 안내를 받아야 합니다.,296,147106,20,0,0
기원사: 용 증강 완료,증강 기원사로서 아래 나열된 퀘스트를 완료해야 합니다.,297,147108,100,0,0
영겁의 끝자락 일일 퀘스트 2개 완료,탈드라서스 영겁의 끝자락에서 일일 퀘스트를 완료해야 합니다.,298,147197,100,0,0
영겁의 끝자락 일일 퀘스트 5개 완료,탈드라서스 영겁의 끝자락에서 일일 퀘스트를 완료해야 합니다.,299,147204,100,298,0
시간의 균열 1회 완료,용의 섬 탈드라서스에 있는 티르홀드 저수지에서 시간의 균열을 완료해야 합니다.,300,147575,50,0,0
시간의 균열 5회 완료,용의 섬 탈드라서스에 있는 티르홀드 저수지에서 시간의 균열을 완료해야 합니다.,301,147577,150,300,0
아즈메로스 격퇴,용의 섬 탈드라서스의 티르홀드 저수지에서 시간의 균열 기간에 아즈메로스를 격퇴해야 합니다.,302,147579,100,0,0
소리도르미에게 /움찔,용의 섬 탈드라서스의 티르홀드 저수지에 있는 소리도르미에게 /움찔 감정표현을 사용해야 합니다.,303,147581,50,0,0
붕괴한 현실 상자 획득,용의 섬 탈드라서스에 있는 티르홀드 저수지에서 시간의 균열을 통해 붕괴한 현실 상자를 획득해야 합니다.,304,147583,50,0,0
가을 축제: 가을 축제 상품 교환 동전 100개 획득,{EventStartDate}~{EventEndDate} 동안 가을 축제에 참여해 가을 축제 상품 교환 동전을 획득해야 합니다.,305,147728,100,0,0
가을 축제: 가을 축제 상품 교환 동전 300개 획득,{EventStartDate}~{EventEndDate} 동안 가을 축제에 참여해 가을 축제 상품 교환 동전을 획득해야 합니다.,306,147730,100,305,0
가을 축제: 가을 축제 상품 교환 동전 600개 획득,{EventStartDate}~{EventEndDate} 동안 가을 축제에 참여해 가을 축제 상품 교환 동전을 획득해야 합니다.,307,147732,200,306,0
아서스 처치,용의 섬 탈드라서스의 티르홀드 저수지에서 시간의 균열 기간에 아서스를 처치해야 합니다.,308,147734,100,0,0
일리단 처치,용의 섬 탈드라서스의 티르홀드 저수지에서 시간의 균열 기간에 일리단을 처치해야 합니다.,309,147736,100,0,0
시간여행: 리치 왕의 분노 시간여행 던전 1회 완료,{EventStartDate}~{EventEndDate} 동안 리치 왕의 분노 시간여행 던전을 완료해야 합니다.,310,147759,25,0,0
시간여행: 리치 왕의 분노 시간여행 던전 5회 완료,{EventStartDate}~{EventEndDate} 동안 리치 왕의 분노 시간여행 던전을 완료해야 합니다.,311,147770,100,310,0
시간여행: 대격변 시간여행 던전 1회 완료,{EventStartDate}~{EventEndDate} 동안 대격변 시간여행 던전을 완료해야 합니다.,312,147780,25,0,0
시간여행: 대격변 시간여행 던전 5회 완료,{EventStartDate}~{EventEndDate} 동안 대격변 시간여행 던전을 완료해야 합니다.,313,147788,100,312,0
가을 축제: 코렌 다이어브루 처치,{EventStartDate}~{EventEndDate} 동안 코렌 다이어브루를 처치해야 합니다.,314,147798,150,0,0
해적의 날: 일일 해적 체험,{EventStartDate}~{EventEndDate} 동안 무법항에 있는 공포의 선장 드메자와 대화하여 드메자의 선원이 되어야 합니다.,315,147800,80,0,0
해적의 날: 더 커다란 배가 필요해,"{EventStartDate}~{EventEndDate} 동안 무법항에 있는 공포의 선장 드메자와 대화하여 ""더 커다란 배가 필요해"" 퀘스트를 완료해야 합니다.",316,147802,80,0,-40
해적의 날: 피티와 함께 할란 스위트 처치,"{EventStartDate}~{EventEndDate} 동안 무법항에 있는 공포의 선장 드메자와 대화하여 피티를 얻은 후, 피티를 어깨에 앉힌 상태로 할란 스위트를 처치해야 합니다.",317,147804,80,0,0
추수절: 영웅 기념,"{EventStartDate}~{EventEndDate} 동안 오그리마 바깥에 있는 야브니르 나샤크 또는 아이언포지 바깥에 있는 와그너 해머스트라이크와 대화하여 ""영웅 기념"" 퀘스트를 완료해야 합니다.",318,147806,200,0,0
추수절: 전설의 영웅 또는 영웅에게 /인사,{EventStartDate}~{EventEndDate} 동안 오그리마 바깥에 있는 전설의 영웅 또는 아이언포지 바깥에 있는 전설의 영웅에게 /인사 해야 합니다.,319,147809,100,0,0
아제로스의 비밀: 비밀 1개 발견,{EventStartDate}~{EventEndDate} 동안 아제로스의 비밀 퀘스트를 완료하거나 관련 비밀을 발견해야 합니다.,320,147811,50,0,0
포세이큰: 유산 방어구 이야기 전개 완료,포세이큰으로서 아래 나열된 유산 방어구 퀘스트를 완료해야 합니다.,321,147832,100,0,0
시간여행: 노스렌드 애완동물 조련사 꺾기,{EventStartDate}~{EventEndDate} 동안 아래 나열된 노스렌드 특급 조련사 3명을 꺾어야 합니다.,322,147839,100,0,0
시간여행: 대격변 애완동물 조련사 꺾기,{EventStartDate}~{EventEndDate} 동안 아래 나열된 칼림도어 및 동부 왕국 특급 조련사 3명을 꺾어야 합니다.,323,147845,100,0,0
아제로스의 비밀: 비밀 3개 발견,{EventStartDate}~{EventEndDate} 동안 아제로스의 비밀 퀘스트를 완료하거나 관련 비밀을 발견해야 합니다.,324,147853,100,320,0
아제로스의 비밀: 비밀 7개 발견,{EventStartDate}~{EventEndDate} 동안 아제로스의 비밀 퀘스트를 완료하거나 관련 비밀을 발견해야 합니다.,325,147856,150,324,0
용의 섬에서 용 조련술 도전 경주로 완료,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,326,147859,25,0,0
용의 섬에서 용 조련술 도전 경주로 5회 완료,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,327,147861,50,326,0
용의 섬에서 용 조련술 도전 경주로 10회 완료,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,328,147863,50,327,0
용의 섬에서 용 조련술 도전 경주로 20회 완료,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,329,147865,100,328,0
깨어나는 꿈 3회 완료,용의 섬 꿈결쇄도 지역에서 깨어나는 꿈 이벤트를 완료해야 합니다.,330,147867,50,0,0
깨어나는 꿈 15회 완료,용의 섬 꿈결쇄도 지역에서 깨어나는 꿈 이벤트를 완료해야 합니다.,331,147869,100,330,0
꿈결쇄도로 강화된 희귀 정예 3명 처치,현재 꿈결쇄도가 진행 중인 용의 섬 지역에서 희귀 정예를 처치해야 합니다.,332,147871,50,0,0
꿈결쇄도로 강화된 희귀 정예 15명 처치,현재 꿈결쇄도가 진행 중인 용의 섬 지역에서 희귀 정예를 처치해야 합니다.,333,147873,100,332,0
꿈결쇄도 응축물 100개 획득,용의 섬 꿈결쇄도 지역에서 활동을 완료하고 꿈결쇄도 응축물을 획득해야 합니다.,334,147875,100,0,0
화해 이야기 전개 완료,"발드라켄에 있는 비늘사령관 엠버탈과 대화하여 ""하나의 날개"" 퀘스트를 시작해야 합니다.",335,147877,100,0,0
시간여행: 판다리아의 안개 시간여행 던전 1회 완료,{EventStartDate}~{EventEndDate} 동안 판다리아의 안개 시간여행 던전을 완료해야 합니다.,336,147879,25,0,0
시간여행: 판다리아의 안개 시간여행 던전 5회 완료,{EventStartDate}~{EventEndDate} 동안 판다리아의 안개 시간여행 던전을 완료해야 합니다.,337,145198,100,336,0
꿈결쇄도 응축물 250개 획득,용의 섬 꿈결쇄도 지역에서 활동을 완료하고 꿈결쇄도 응축물을 획득해야 합니다.,339,149014,150,334,0
꿈결쇄도로 강화된 희귀 정예 처치,현재 꿈결쇄도가 진행 중인 용의 섬 지역에서 희귀 정예를 처치해야 합니다.,340,147886,100,0,0
다크문 축제: 놀 때려잡기 완료,"5월 4~10일 동안 다크문 유랑단 섬에서 ""놀 때려잡기"" 퀘스트를 완료해야 합니다.",341,147895,50,0,0
다크문 축제: 기구 타기,6월 2~8일 동안 다크문 유랑단 섬에서 다크문 축제 흔들 기구 또는 롤러코스터를 타야 합니다.,342,147897,50,0,0
용의 궤짝 손님과 /춤,발드라켄 용의 궤짝에서 무도회 문객과 /춤을 춰야 합니다.,343,147900,50,0,0
공격대 찾기: 분홍색 연회 모자를 착용한 상태로 공격대 완료,분홍색 연회 모자를 착용한 상태로 공격대 찾기 난이도 공격대 시나리오를 완료해야 합니다.,344,147905,50,0,0
가을 축제: 가을 축제 퀘스트 2개 완료,{EventStartDate}~{EventEndDate} 동안 가을 축제 퀘스트를 완료해야 합니다.,345,147937,50,0,-50
가을 축제: 가을 축제 퀘스트 5개 완료,{EventStartDate}~{EventEndDate} 동안 가을 축제 퀘스트를 완료해야 합니다.,346,147939,150,345,-50
언데드 애완동물로 플레이어 간 애완동물 대전 1승,플레이어 간 애완동물 대전에서 언데드 애완동물을 2마리 이상 사용하여 1회 승리해야 합니다.,347,148003,50,0,0
할로윈 축제: 전쟁 모드 중 사탕 바구니 찾기,{EventStartDate}~{EventEndDate} 동안 전쟁 모드 중 사탕 바구니에서 사탕 한 줌을 획득해야 합니다.,348,148005,50,0,-60
태양노래 농장 가꾸기,네 바람의 계곡의 언덕골에 있는 태양노래 농장 밭을 갈아야 합니다.,350,148009,50,0,-40
용의 섬 용 조련술 경주로 4개에서 금메달 획득,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,351,148012,50,0,0
할로윈 축제: 용의 섬에서 사탕 바구니 찾기,{EventStartDate}~{EventEndDate} 동안 용의 섬에 있는 사탕 바구니에서 사탕 한 줌을 획득해야 합니다.,353,148016,50,0,-50
할로윈 축제: 판다리아에서 사탕 바구니 찾기,{EventStartDate}~{EventEndDate} 동안 판다리아에 있는 사탕 바구니에서 사탕 한 줌을 획득해야 합니다.,354,148018,50,0,-50
할로윈 축제: 할로윈 축제 일일 퀘스트 5개 완료,{EventStartDate}~{EventEndDate} 동안 스톰윈드 또는 언더시티를 방문해 할로윈 축제 일일 퀘스트를 완료해야 합니다.,355,148020,100,0,-60
할로윈 축제: 할로윈 축제 일일 퀘스트 15개 완료,{EventStartDate}~{EventEndDate} 동안 스톰윈드 또는 언더시티를 방문해 할로윈 축제 일일 퀘스트를 완료해야 합니다.,356,148022,150,355,-60
할로윈 축제: 저주받은 기사 반복 처치,{EventStartDate}~{EventEndDate} 동안 저주받은 기사를 몇 번이고 처치해야 합니다.,357,148026,100,0,-60
할로윈 축제: 버들 인간의 저주 4개에 모두 걸린 상태로 저주받은 기사 처치,{EventStartDate}~{EventEndDate} 동안 버들 인간의 저주 4개를 모두 받아들인 후에 저주받은 기사를 처치해야 합니다.,358,148028,100,0,-60
할로윈 축제: 할로윈 축제 가면을 착용한 상태로 사과 건지기,{EventStartDate}~{EventEndDate} 동안 할로윈 축제 가면을 착용한 상태로 사과를 건져야 합니다.,359,148042,50,0,-60
다크문 축제: 잠 못 드는 영혼과 대화,6월 2~8일 동안 다크문 유랑단 섬에서 유령과 대화해야 합니다.,360,148056,50,0,0
놈리건 대경주회: 놈리건 대경주회 참여,{EventStartDate}에 던 모로 신 땜장이 마을에서 열리는 달리기 대회에 참가해야 합니다.,361,148058,100,0,-30
가을 축제: 먹기 대회 참여,{EventStartDate}~{EventEndDate} 동안 아이언포지 또는 오그리마 주변에서 가을 축제 먹기 대회에 참가해야 합니다.,362,148060,50,0,-20
포세이큰 플레이어에게 /낄낄,포세이큰 플레이어에게 /낄낄 감정표현을 사용해야 합니다.,363,148065,50,0,0
금지된 해안 용 조련술 전역 퀘스트 완료,용의 섬에 있는 청동 시간지기와 대화해야 합니다.,364,148098,100,0,0
용의 섬 고급 용 조련술 경주 완료,"깨어나는 해안, 온아라 평야, 하늘빛 평원, 탈드라서스에서 고급 용 조련술 경주를 완료해야 합니다.",365,148100,100,0,0
다크문 축제: 물고기 머리를 착용한 상태로 던전 공략,9월 1~7일 동안 다크문 유랑단 섬에서 낚은 잘린 진홍비늘 머리 또는 잘린 하늘빛지느러미 머리를 착용한 상태로 던전 찾기를 통해 던전을 완료해야 합니다.,366,148102,100,0,-30
놈리건 대경주회: 분홍색 셔츠를 착용한 10 레벨 이하 노움으로 놈리건 대경주회 완료,{EventStartDate}에 분홍색 마법매듭 셔츠를 착용한 1~10 레벨 노움 또는 기계노움으로 던 모로 신 땜장이 마을에서 열리는 달리기 대회에 참가해야 합니다.,367,148104,150,0,-30
"용의 섬에서 약초, 광석 또는 가죽 50개 채집",,368,148528,50,0,0
"용의 섬에서 약초, 광석 또는 가죽 250개 채집",,369,148743,100,368,0
아래 용 조련술 전역 퀘스트 2개 완료,,370,148532,100,0,0
용 조련술로 100의 활력 소모,,371,148542,50,0,0
"용 조련술로 1,000의 활력 소모",,372,148546,100,371,0
다크문 축제: 발사! 명중! 완료,"12월 1~7일 동안 다크문 유랑단 섬에서 ""발사! 명중!"" 퀘스트를 완료해야 합니다.",373,148550,50,0,0
"""생명의 불꽃"" 퀘스트 완료","용의 섬에서 ""생명의 불꽃"" 퀘스트를 완료해야 합니다.",375,148554,100,0,0
70 레벨 미만 캐릭터로 전장에서 승리,,376,148556,100,0,0
칠면조를 팀에 포함한 상태로 플레이어 간 애완동물 대전 승리,플레이어 간 애완동물 대전에서 칠면조를 팀에 포함한 상태로 승리해야 합니다.,377,148558,100,0,0
애완동물에게 간식 먹이기,"전투 애완동물에게 맛있는 애완동물 간식, 애완동물 간식 또는 하급 애완동물 간식을 먹여야 합니다.",378,148560,50,0,0
전역 퀘스트 보너스 주간: 파티에 속한 상태로 전역 퀘스트 완료,{EventStartDate}~{EventEndDate} 동안 파티에 속한 상태로 전역 퀘스트를 완료해야 합니다.,379,148564,100,0,0
전장 보너스 주간: 대규모 전장에서 승리,{EventStartDate}~{EventEndDate} 동안 대규모 전장에서 승리해야 합니다.,380,148566,100,0,0
던전 보너스 주간: 무작위 플레이어와 함께 영웅 던전 완료,{EventStartDate}~{EventEndDate} 동안 던전 찾기를 통해 무작위 플레이어와 함께 영웅 던전을 완료해야 합니다.,381,148568,150,0,0
길드원과 함께 던전으로 향하기,길드 파티에 속한 상태로 던전 찾기를 사용해 던전을 완료해야 합니다.,383,148572,150,0,0
파티에 속한 상태로 퀘스트 완료,,384,148574,100,0,0
아래 모든 강화 효과를 동시에 얻기,,385,148576,50,0,0
다른 플레이어의 탈것 타기,,386,148582,50,0,0
망자의 날: 경쟁자 처치,"{EventStartDate}~{EventEndDate} 동안 채프먼에게서 경쟁자의 의복을 구매한 후, 경쟁자의 의복을 착용한 다른 플레이어를 처치해야 합니다.",387,148584,100,0,-10
망자의 날: 고마워하는 영혼 퀘스트 완료,{EventStartDate}~{EventEndDate} 동안 종족 대도시에서 고마워하는 영혼 퀘스트를 완료해야 합니다.,388,148586,100,0,-10
달빛야수 축제: 달빛야수 관찰 완료,{EventStartDate}에 칼림도어 달숲에서 달빛야수 관찰 퀘스트를 완료해야 합니다.,389,148588,150,0,-40
기념일: 콜라크의 복수 참여,{EventStartDate}~{EventEndDate} 동안 콜라크의 복수 전장에 참여해야 합니다.,390,148590,100,0,-60
월드 오브 워크래프트의 생일: 파멸의 절단기 처치,{EventStartDate}~{EventEndDate} 동안 타나리스에서 파멸의 절단기를 처치해야 합니다.,391,148592,100,0,-60
